optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SSO,ARS,7,4,324612.53025,8.71014,1.16738,0.21793,0.32854,-0.34015,0.56518,0.68905,0.38984,0.49795,0.6126
SSO,ARS,8,4,324615.45897,9.12431,1.16885,0.22457,0.31375,-0.34932,0.57017,0.68768,0.39179,0.49918,0.61591
SSO,ARS,9,4,324618.39106,8.45583,1.14897,0.33448,0.34096,-0.32104,0.56163,0.67485,0.38598,0.49108,0.60538
SSO,ARS,10,4,324621.32139,9.27452,1.08476,0.31529,0.31241,-0.31884,0.5754,0.66787,0.39028,0.49266,0.61365
AO,MSEI,1,4,324624.24736,4.80625,0.68576,0.37352,0.48451,0.19647,0.42043,0.34765,0.19449,0.24944,0.45885
AO,MSEI,2,4,324627.32742,5.00583,0.75417,0.33102,0.45085,0.16505,0.41345,0.29724,0.16371,0.21113,0.45519
AO,MSEI,3,4,324630.50373,4.90257,0.71929,0.34674,0.46761,0.17859,0.41777,0.32447,0.1797,0.2313,0.4585
AO,MSEI,4,4,324633.61783,4.86801,0.67259,0.32482,0.47841,0.21616,0.42252,0.33324,0.18865,0.24092,0.45873
AO,MSEI,5,4,324636.69566,4.94336,0.72256,0.27504,0.46821,0.17408,0.42394,0.34652,0.19235,0.24738,0.46477
AO,MSEI,6,4,324639.7434,5.56329,0.70335,0.31588,0.44297,0.14558,0.42282,0.32953,0.18937,0.24052,0.45502
AO,MSEI,7,4,324642.86091,5.00075,0.75478,0.30727,0.45041,0.16557,0.41358,0.29806,0.1641,0.21167,0.45543
AO,MSEI,8,4,324645.9548,4.83081,0.68489,0.37152,0.48023,0.19982,0.41828,0.32855,0.1843,0.23614,0.45589
AO,MSEI,9,4,324649.09198,5.00071,0.75423,0.31343,0.4507,0.16661,0.41405,0.29818,0.16425,0.21182,0.45581
AO,MSEI,10,4,324652.17849,5.00364,0.75353,0.32291,0.4506,0.16481,0.41286,0.29701,0.16352,0.21092,0.45464
AO,CHI,1,4,324655.33861,4.88063,0.69199,0.35667,0.47463,0.20187,0.42014,0.32375,0.18159,0.23267,0.45816
AO,CHI,2,4,324657.5712,5.00774,0.75367,0.33874,0.45048,0.16397,0.41274,0.29676,0.16338,0.21074,0.4545
AO,CHI,3,4,324659.77528,4.88743,0.72257,0.30952,0.47021,0.17732,0.42175,0.33893,0.18769,0.24159,0.46294
AO,CHI,4,4,324661.93952,4.90146,0.67819,0.38432,0.47544,0.20985,0.42344,0.34569,0.19548,0.24974,0.45977
AO,CHI,5,4,324664.11362,4.93133,0.70979,0.30936,0.468,0.19071,0.42186,0.32933,0.18408,0.23616,0.46089
AO,CHI,6,4,324666.29116,4.92104,0.70549,0.32919,0.46723,0.19275,0.41882,0.32554,0.18194,0.23342,0.45738
AO,CHI,7,4,324668.44402,4.99169,0.75256,0.33507,0.45185,0.16558,0.41415,0.30201,0.1661,0.21433,0.45633
AO,CHI,8,4,324670.61209,4.99251,0.75293,0.34225,0.45084,0.16528,0.41242,0.29809,0.16394,0.21154,0.45443
AO,CHI,9,4,324672.77752,4.84934,0.68913,0.33475,0.48202,0.18433,0.4195,0.34396,0.19198,0.24642,0.45835
AO,CHI,10,4,324674.95934,4.98065,0.74983,0.31963,0.45316,0.16687,0.4142,0.30518,0.16787,0.2166,0.45634
AO,NMIS,1,4,324677.11532,8.19353,0.94999,0.18839,0.22375,0.05965,0.49816,0.33133,0.2326,0.27332,0.51438
AO,NMIS,2,4,324680.8465,16.18952,1.329,0.2581,0.28439,-0.52481,0.53359,0.19892,0.88601,0.3249,0.54588
AO,NMIS,3,4,324684.44784,7.18476,0.83079,0.2903,0.33325,-0.02146,0.46987,0.38056,0.2253,0.28304,0.5018
