optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,4,324347.3769,4.789802000000001,0.6805840000000001,0.36795999999999995,0.48558899999999994,0.20588199999999998,0.42089799999999994,0.3454400000000001,0.193804,0.24830099999999997,0.45875200000000005
SADE,CHI,4,324399.412442,4.78557,0.6776099999999999,0.38412999999999997,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
SADE,NMIS,4,324441.77440999995,9.311522,1.07713,0.196879,0.330204,-0.25186699999999995,0.5626369999999999,0.6264529999999999,0.44533900000000004,0.48037799999999997,0.6014649999999999
SADE,ARS,4,324480.83711,9.139519000000002,1.189078,0.22773499999999997,0.310364,-0.346972,0.5679709999999999,0.6577779999999999,0.37694099999999997,0.47923799999999994,0.611983
SSO,MSEI,4,324512.92778399994,4.789843,0.680666,0.366953,0.485592,0.20587500000000003,0.42114700000000005,0.34610199999999997,0.19419100000000003,0.24878999999999998,0.459014
SSO,CHI,4,324541.92397600005,4.78557,0.6776099999999999,0.39222999999999997,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
SSO,NMIS,4,324574.53189,12.484846000000001,1.064749,0.217,0.3275640000000001,-0.133054,0.5417370000000001,0.440709,0.439311,0.370298,0.566439
SSO,ARS,4,324608.132322,9.177687,1.1323409999999998,0.24914299999999998,0.312787,-0.287765,0.573717,0.661988,0.387037,0.488291,0.612865
AO,MSEI,4,324638.222158,4.992521999999999,0.720515,0.328215,0.4624499999999999,0.177274,0.41796999999999995,0.320045,0.178444,0.22912400000000002,0.457283
AO,CHI,4,324665.182236,4.934381999999999,0.720615,0.33595,0.464386,0.18185300000000001,0.41790200000000005,0.32092400000000004,0.17840499999999998,0.22932100000000002,0.457909
