optimizer,obj,trial,n_clusters,fitness
SADE,MSEI,1,4,0.04050256=0.04050256=0.04050256=0.04050256=0.03995973=0.03976124=0.03976124=0.03976124=0.03976124=0.03976124=0.03976124=0.03944977=0.0393023=0.0390486=0.0390486=0.0390486=0.03862501=0.03862501=0.03859875=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.0383863=0.03836941=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,2,4,0.04219042=0.04073781=0.04073781=0.04073781=0.04073781=0.04073781=0.04016535=0.03991899=0.03949472=0.03901201=0.03901201=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03834503=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,3,4,0.04050065=0.03942646=0.03942646=0.03942646=0.03942646=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03849013=0.03840545=0.03840545=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.03835566=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.0382873=0.03828574=0.03828574=0.03828574
SADE,MSEI,4,4,0.03983614=0.03901927=0.03901927=0.03901927=0.03901927=0.03901927=0.03901927=0.03885744=0.03885744=0.03885744=0.03885744=0.03881514=0.03881514=0.03881514=0.03881514=0.03881514=0.03881514=0.03877069=0.03877069=0.03877069=0.03877069=0.03877069=0.03868067=0.03868067=0.03868067=0.03868067=0.03868067=0.03868067=0.03866051=0.03863179=0.03863179=0.03863179=0.03863179=0.03858821=0.03858821=0.03855926=0.03855926=0.03849571=0.03849571=0.03849571=0.03849571=0.03849571=0.03843266=0.03843266=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03833357=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,5,4,0.0415832=0.0415832=0.04098683=0.04042609=0.04011938=0.04011938=0.04011938=0.04011938=0.04011643=0.03998812=0.03998812=0.03998812=0.03922899=0.03922899=0.03922899=0.03922899=0.03922899=0.03922899=0.0391302=0.0391302=0.03848611=0.03848611=0.03848611=0.03848611=0.03848611=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03836491=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03833599=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03831144=0.03830793=0.03830793=0.03830793=0.03830793=0.03830793=0.03830793=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574=0.03828574
SADE,MSEI,6,4,0.04182544=0.04164214=0.03959734=0.03959734=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03900043=0.03888192=0.03888192=0.03888192=0.03888192=0.03888192=0.03888192=0.03888192=0.03888192=0.03888192=0.03878594=0.03878594=0.03872986=0.03872986=0.03872986=0.03872986=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03869311=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03854029=0.03844159=0.03844159=0.03844159=0.03844159=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03834441=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272
SADE,MSEI,7,4,0.04109306=0.04109306=0.03960821=0.03960821=0.03915079=0.03915079=0.03915079=0.03915079=0.03893881=0.03893881=0.03893881=0.03893881=0.03893881=0.03893881=0.03893881=0.03893881=0.03889956=0.03889956=0.03889956=0.03889956=0.03889956=0.03889956=0.03880663=0.03844502=0.03843393=0.03843393=0.03843393=0.03843393=0.03843393=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.03840817=0.0383895=0.03836964=0.03836964=0.03836964=0.03836964=0.03836964=0.03836964=0.03835107=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828933=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,8,4,0.03981319=0.03970439=0.03970439=0.03927031=0.03927031=0.03927031=0.03927031=0.03927031=0.03927031=0.03909775=0.03909775=0.03909775=0.03909775=0.03849815=0.03849815=0.03849815=0.03849815=0.03849815=0.03849815=0.03849815=0.03849815=0.0384445=0.0384445=0.0384445=0.0384445=0.0384445=0.0384445=0.0384445=0.0384445=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,9,4,0.03893796=0.03893796=0.03893796=0.03893796=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03868895=0.03845827=0.03845827=0.03845827=0.03845827=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03841601=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03838339=0.03837036=0.0383612=0.0383612=0.03832456=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829974=0.03829809=0.03829809=0.03829809=0.03829809=0.03829809=0.03829809=0.03829809=0.03829533=0.03829533=0.03829533=0.03829533=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
SADE,MSEI,10,4,0.0412251=0.0412251=0.04017706=0.04017706=0.04007073=0.04007073=0.03982335=0.03982335=0.0394655=0.0394655=0.0394655=0.03927159=0.03927159=0.03927159=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03844121=0.03842336=0.03842336=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03831272=0.03828574=0.03828574=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454=0.03828454
