optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,4,8.625027082266955,0.0011043429419040334,0.0018815729235579825,0.02013200437114995,0.0006961521225836985,0.0014588899889984856,0.0004400871125887117,0.003362746893042445,0.0020524283720077096,0.0025504823073293245,0.0002859370560105827
SADE,CHI,4,8.707058479595977,0.0009129737735068637,0.0008699655165579507,0.0201162339086288,0.0003236613456479901,0.0012531010423035384,0.0002884537320880942,0.0018346749636440221,0.0010602143389166388,0.0013411785861696358,0.0003280396317520136
SADE,RTS,4,224.06535969385232,43.7624056632994,nan,0.09063826886156985,0.6674419152264196,0.052343637456927106,0.0955806687858772,0.29343758117452434,0.32513243082370813,0.23222752053392234,0.09876280118996669
SADE,ARS,4,8.576497604429928,0.18733941372397953,0.03351481611002649,0.06142695014767089,0.005015821745016243,0.02241860985381961,0.0039436008644103205,0.022906217714847653,0.010526488493320081,0.014400839828905035,0.0040678742742507575
SSO,MSEI,4,7.263064873437813,0.0006008327554319962,0.0014925950555994582,0.01916382947116783,0.0006451046426743626,0.0008664640788861335,0.000442718872423577,0.0031812513261293765,0.0019100157067417065,0.002387519633427118,0.0003352014319778499
SSO,CHI,4,7.335125995512113,0.0029314313909760523,0.003089545273984489,0.02124895315068487,0.0014040512811147605,0.0019289893727027093,0.0008538149682454736,0.0058059417840691414,0.0034943168144860605,0.004367105448692519,0.000641942365014191
SSO,RTS,4,222.49236186006527,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSO,ARS,4,7.390373703120194,0.5184536080402949,0.07112503954304697,0.06477133193010624,0.015337125074653181,0.12521865826536308,0.007589889546846745,0.038782824434420826,0.017101646964222155,0.023174035878303308,0.007121477764871225
AO,MSEI,4,7.949006194793702,0.06543478395403401,0.03851120044870063,0.031046254757127224,0.014948941991547993,0.019877910017571433,0.005030524602641132,0.02731519969622123,0.01736168261814889,0.021305891334453847,0.0032426230808474334
AO,CHI,4,5.5830993209452044,0.06376904491121742,0.03378728276536406,0.031621894384183315,0.01321817435704846,0.019743027348633462,0.004546064109632513,0.021440899260784546,0.013805339385743309,0.01686904844843228,0.0026550287715536723
AO,RTS,4,222.4525805104203,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,ARS,4,8.457509997155748,2.342906458226856,0.13778865952771452,0.04906107912026034,0.033117981956769176,0.09905590161901286,0.022450066666567667,0.0880686638683451,0.04035526964075172,0.05332236250705076,0.01699584946064445
M-EO,MSEI,4,12.246583154805135,0.010283970050520244,0.0016738697679329687,0.0310636243324353,0.0004573838650411833,0.0007434334760644922,0.0008691892774303987,0.007609148003116602,0.004531021959779056,0.005681803410889897,0.0006671206787381066
