optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,10.148397511632746,0.0028432229365047256,0.0015397171457410322,0.0020409681798379637,0.0006320416652932548,0.00028241812972964244,0.005544322822090672,0.005349376806902127,0.005302751487042671,0.005324697174487939,0.005544322822090672
SADE,CHI,3,11.85624063976248,1.8724445165742407e-15,5.851389114294502e-17,0.003615537458125864,0.0,0.0,0.0,1.1702778228589004e-16,0.022235749893658466,0.0057409673981539565,0.0
SADE,RTS,3,577.3846326758522,0.0028839972260733568,0.000781082582061616,0.011856493017189645,0.00010119288512538401,0.0002561444904736316,0.0004205829288024113,0.001385077615153766,0.001385077615153766,0.001385077615153766,0.0004205829288024113
SADE,ARS,3,7.417876348428892,0.007743928446065109,0.001989064827724057,0.007263806853159026,0.0003215517929596415,0.0006892185591104087,0.0009324883079398046,0.0028533208722469534,0.0028508869964743765,0.0028533208722469534,0.0009324883079398046
SSO,MSEI,3,6.822467925826262,0.01746975863218107,0.002467095458226133,0.004362201406527564,0.00010261037417770165,0.0014313878269396662,0.005793292673428472,0.010704309879669943,0.010615766105185246,0.010660037992427613,0.005793292673428472
SSO,CHI,3,6.754970427472744,1.8724445165742407e-15,5.851389114294502e-17,0.0028924299665006913,0.0,0.0,0.0,1.1702778228589004e-16,0.019644612747519337,0.005053131152507747,0.0
SSO,RTS,3,534.1100198177755,0.011191369740414485,0.006538566356625893,0.011900887035100463,0.000509205263130687,0.0010808247879384597,0.004907087391382652,0.012259039114057846,0.01223529975112993,0.012249221335796555,0.004907087391382652
SSO,ARS,3,6.5688271811165455,0.011439259105767647,0.007266144094359815,0.012476553165393435,0.0005533744964608715,0.0011285118027246695,0.0057314831316936715,0.014319589573572124,0.014299080623126332,0.014310943792155086,0.0057314831316936715
AO,MSEI,3,7.1378319714247755,0.22596712667750782,0.027527780230967473,0.00906419059326927,0.013017189874247905,0.019252549614704722,0.0643928065772015,0.07452764918695162,0.07460379850323381,0.07456299469427029,0.06439162996849823
AO,CHI,3,4.636449879762675,0.007873607178415823,0.0007510444579236138,0.005724522396380912,0.00012754519896011993,0.0007437599672534742,0.0016785407021841824,0.003377632964732014,0.02540869002701416,0.008232908221143823,0.001637372217236445
AO,RTS,3,536.8039595388655,0.7323935553421169,0.09045373261139274,0.01663080875964846,0.02077934832151064,0.05629134743062698,0.060833244757926376,0.090816803786524,0.08884551086639723,0.08983023336642663,0.06082391971913682
AO,ARS,3,7.220314971960897,0.2621784454844956,0.042010651043647394,0.019345330300732645,0.00854383604971704,0.021696550263425134,0.040880589036852204,0.07593321686411902,0.07572217207220969,0.07582752493506416,0.040880589036852204
M-EO,MSEI,3,11.336466295038685,0.00390471452932952,0.0006863300145621337,0.0029904293634489577,0.00026434195025887866,0.00034734069090095187,0.003048453159664206,0.0023926370853562667,0.0023773657223443313,0.002382949619460914,0.003049657357802673
M-EO,CHI,3,10.458193235172695,1.8724445165742407e-15,5.851389114294502e-17,0.003542488767331068,0.0,0.0,0.0,1.1702778228589004e-16,0.021980541925378738,0.005671465517052099,0.0
M-EO,RTS,3,885.0657544818711,0.07305976551959201,0.015136203839360342,0.011693483892987397,0.0026865808505732174,0.006423837897498148,0.006227278342547057,0.01556620413302842,0.015559407443729998,0.015564441275619944,0.006227278342547057
M-EO,ARS,3,10.754435148279272,0.20276113190155567,0.022017443185902503,0.011344598567894182,0.006525599929848938,0.015441421782551841,0.018949935825162526,0.036744163920576854,0.03639672221200389,0.03657239257813041,0.018949935825162526
GSKA,MSEI,3,10.313253839646274,0.007607338562204227,0.002367663874417615,0.00528478959951209,0.0010813962168316326,0.0005327872204006173,0.004934639917067015,0.005892040205037447,0.005745462364142492,0.005801917403372412,0.004933486033672797
GSKA,CHI,3,10.164931517497527,1.8724445165742407e-15,5.851389114294502e-17,0.003615537458125864,0.0,0.0,0.0,1.1702778228589004e-16,0.01869749540565377,0.0048163495858723985,0.0
GSKA,RTS,3,522.9110213397169,0.020474126870543594,0.007359692701918101,0.01559555691713366,0.0009783597384284502,0.0018178363207090279,0.0037431626556518583,0.009460545497544584,0.00944189034745337,0.009451978276177601,0.0037431626556518583
GSKA,ARS,3,10.238274773618178,0.03566338036261964,0.008680975367626225,0.021618726681590972,0.0014840050913359885,0.0030525415640085866,0.004769566017993684,0.01244542468361589,0.012433061703914013,0.012439407318857454,0.004769566017993684
IQSA,MSEI,3,14.810122061724432,0.0002276839915322106,0.0004363943171032515,0.0019065256358098055,0.00022452171387195129,5.375872022286355e-05,0.000977143796992006,0.0009581701310310116,0.0009961174629530352,0.000977143796992041,0.000977143796992006
IQSA,CHI,3,14.55418416741687,1.8724445165742407e-15,5.851389114294502e-17,0.0021693224748755187,0.0,0.0,0.0,1.1702778228589004e-16,0.020852666362948497,0.005385761165641612,0.0
IQSA,RTS,3,1046.3642568042326,0.0027005851217837937,0.004016092628413821,0.013330850810557196,0.00022135943621179728,0.00012332882874656724,0.003352014319778499,0.007896207317440458,0.007870909096159085,0.007883558206799772,0.003352014319778499
IQSA,ARS,3,13.348495218479615,0.008323114801563026,0.0021545651791280806,0.011090733669750321,0.00027828043409481483,0.0007420811575861729,0.0011257708470199222,0.0033393652091378246,0.003335148838924239,0.0033393652091378246,0.0011257708470199222
SOA,MSEI,3,5.653088370124981,0.17924358992412787,0.022493133890639196,0.018333715420260865,0.010534703708326222,0.011894144637873983,0.060252194648825884,0.07483686851337977,0.0759066582059835,0.07533005642577943,0.06023866688247491
SOA,CHI,3,3.4643402636292637,0.07178447325153284,0.00330585423487217,0.02283797424855755,0.0005489191399671191,0.003637895606589687,0.006258951278857446,0.018583019608712104,0.033305543148918086,0.02247713230522672,0.006604143816995166
SOA,RTS,3,523.3268961575711,1.1321685238828672,0.13017421290972594,0.023841622358108657,0.034755607205488766,0.06808446624108419,0.061000368386865775,0.08530244964569046,0.08255210936129977,0.08390747947723266,0.060966274146722566
SOA,ARS,3,6.058891229848025,1.2561431555223137,0.15364564935446612,0.01643070147958118,0.037052667455333844,0.09014906559569975,0.06192202483769407,0.08237277530295499,0.08247616178158523,0.08239955970756156,0.06191591079843695
AAEO,MSEI,3,13.36674423464549,0.05022456587943571,0.008960318694729054,0.00700996821993113,0.004891125750899385,0.00415585330187033,0.013396453137553475,0.014791616995221748,0.014489972816476305,0.014639641806486341,0.013394604054535455
AAEO,CHI,3,13.27393558325694,0.007967864345119303,0.0007702351733219012,0.005301205837668764,7.083627444875282e-05,0.0007496880832867913,0.0014234625234110022,0.0024275959759033614,0.024405376570656615,0.0076499063901316776,0.0013506216675623643
AAEO,RTS,3,1040.4587886236466,0.15894100457227658,0.015616012579685272,0.01273294593651533,0.005180254069273261,0.01267114311251269,0.01984914386622814,0.03992066250006937,0.039730836554662856,0.03982576135841948,0.01984914386622814
AAEO,ARS,3,12.617280101302846,0.07883982930248161,0.013689890389951585,0.007968260370578597,0.0027741234851951283,0.0067209408236909435,0.012988832639361132,0.02991994087932364,0.029886307232577257,0.029903924751703666,0.012988832639361132
RUN,MSEI,3,14.442444262575364,0.000996919700321338,0.00015714112553159954,0.0016954910793041571,0.00010708252269471863,9.214119599830173e-05,0.0004897720558246132,0.0014505860884483977,0.0014532798155283974,0.0014519259240363643,0.0004897720558246132
RUN,CHI,3,14.089760441169634,1.8724445165742407e-15,5.851389114294502e-17,0.003313694815962001,0.0,0.0,0.0,1.1702778228589004e-16,0.021099274237123242,0.005442064559215241,0.0
RUN,RTS,3,874.5534049251871,0.02883175966803895,0.006154404836285063,0.011637859864348867,0.000860129189262998,0.00256177998014401,0.007924087329150299,0.01835258855493324,0.018344564105538787,0.018349503808005284,0.007924087329150299
RUN,ARS,3,13.985231782405835,0.008561560670292944,0.0056018861902834925,0.012765082408229452,0.000390606366222215,0.0008343254094709476,0.00510317863906628,0.012578228810130635,0.012561967114181522,0.012571452846296894,0.00510317863906628
INFO,MSEI,3,8.607138882630505,9.362222582871203e-16,0.0,0.001849932431198494,1.1702778228589004e-16,0.0,0.0,0.0,0.0,1.1702778228589004e-16,0.0
