optimizer,obj,trial,n_clusters,fitness
SADE,MSEI,1,3,0.01201718=0.01201718=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01115499=0.01109733=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01108195=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.01102424=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087=0.0110087
SADE,MSEI,2,3,0.01150391=0.01141166=0.01119584=0.01119584=0.01119584=0.01119584=0.01113672=0.01113672=0.01113672=0.01113672=0.01113672=0.01113672=0.01113672=0.01108949=0.01108949=0.01108949=0.01108949=0.01108949=0.01108949=0.01108949=0.01108949=0.0110493=0.0110493=0.0110493=0.0110493=0.0110493=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101982=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101757=0.01101737=0.01101737=0.01101737=0.01101571=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634=0.01100634
SADE,MSEI,3,3,0.01257066=0.01257066=0.01136288=0.01136288=0.01136288=0.01136288=0.01136288=0.01126495=0.01126495=0.01126495=0.01126495=0.01126495=0.01126495=0.01126495=0.01118272=0.01112756=0.01112756=0.01112756=0.01111938=0.01111938=0.01111938=0.01111938=0.01111938=0.01104465=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.01103965=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.0110163=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852=0.01100852
SADE,MSEI,4,3,0.01139704=0.01139704=0.01139704=0.01135676=0.01131515=0.01116725=0.01116725=0.01116725=0.01116211=0.01116211=0.01116211=0.01116211=0.01114866=0.01114866=0.01114866=0.01114866=0.01114866=0.01114866=0.01114109=0.01114109=0.01114109=0.01114109=0.0110812=0.0110812=0.0110812=0.0110812=0.0110812=0.0110812=0.0110812=0.01105704=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01104304=0.01102825=0.01102825=0.01102825=0.01102825=0.01102825=0.01102825=0.01102825=0.01102825=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101935=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209=0.01101209
SADE,MSEI,5,3,0.01141409=0.01141409=0.01141409=0.01132747=0.01132711=0.01132711=0.01132711=0.01132711=0.01125771=0.01125771=0.01118425=0.01118425=0.01118425=0.01117615=0.01115529=0.01115529=0.01105917=0.01105917=0.01105917=0.01105917=0.01104661=0.0110349=0.0110349=0.0110349=0.0110349=0.0110349=0.0110349=0.0110349=0.0110349=0.0110349=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01102851=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893=0.01100893
SADE,MSEI,6,3,0.01205543=0.01195942=0.01192457=0.01130196=0.01130196=0.01130196=0.01120137=0.01113992=0.01113992=0.01113992=0.01113992=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01107599=0.01106152=0.01106152=0.01106152=0.01106152=0.01106152=0.01106152=0.01106152=0.01106152=0.01106152=0.01104704=0.01104704=0.01104704=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.0110458=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01103073=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.01102066=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.0110162=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905=0.01100905
SADE,MSEI,7,3,0.01318346=0.01180894=0.01180894=0.01153793=0.01144244=0.0113543=0.01118629=0.01118629=0.01118629=0.01118629=0.01118629=0.01118629=0.01118629=0.01118629=0.01118629=0.01106508=0.01106508=0.01106508=0.01106508=0.01106508=0.01106508=0.01106508=0.01106508=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01105674=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01103462=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.01101719=0.0110147=0.0110147=0.0110147=0.01101352=0.01101352=0.01101352=0.01101352=0.01101352=0.01101352=0.01101352=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101226=0.01101132=0.01101132=0.01101132=0.01101132=0.01101132
SADE,MSEI,8,3,0.01165913=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01112409=0.01110106=0.01110106=0.01110106=0.01110106=0.01107244=0.01107244=0.01107244=0.01107244=0.01103316=0.01103316=0.01103316=0.01103316=0.01103316=0.01103316=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.0110266=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01101376=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926=0.01100926
SADE,MSEI,9,3,0.01167266=0.01167266=0.01123575=0.01120182=0.01120182=0.01120182=0.01120182=0.01120182=0.01120182=0.01120182=0.01120182=0.01120182=0.01119695=0.01119695=0.01119695=0.01119695=0.01117996=0.01117996=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108452=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01108123=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01102689=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101955=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203=0.01101203
SADE,MSEI,10,3,0.01227724=0.01124818=0.01124818=0.01124818=0.01124818=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01113057=0.01111801=0.01111801=0.01109942=0.01109942=0.01109942=0.01109942=0.01109942=0.01109942=0.01109942=0.01108218=0.01108218=0.01108218=0.01108218=0.01108218=0.01108218=0.01108218=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.01106498=0.0110628=0.0110628=0.0110628=0.0110628=0.0110628=0.0110628=0.0110628=0.0110628=0.0110628=0.0110503=0.0110503=0.0110503=0.0110503=0.0110503=0.0110503=0.0110503=0.0110503=0.0110503=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01103806=0.01102941=0.01102941=0.01102941=0.01102933=0.01102933=0.01102933=0.01102933=0.01102933=0.01102933=0.01102933=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666=0.01102666
