optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,3,3.2650433333333333,0.8555249100000001,0.78566527,0.89225951,0.75833845,0.77873233,0.79272258,0.78566518,0.8235140099999999,0.85578231,0.8393381400000001
GWO,SSEI,3,36.89409666666666,0.80903928,0.74191141,0.87373602,0.7163421099999999,0.7364192900000001,0.74748658,0.74191166,0.79820864,0.8244897999999999,0.81113639
MVO,SSEI,3,61.527449999999995,0.80903928,0.74191141,0.87373602,0.7163421099999999,0.7364192900000001,0.74748658,0.74191166,0.79820864,0.8244897999999999,0.81113639
PSO,SSEI,3,89.98671,0.87447519,0.8056935099999999,0.89225951,0.75919871,0.79598162,0.8156456899999999,0.80569369,0.8191681699999999,0.86285714,0.84044527
