optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SSO,MSEI,8,7,405507.75103,13.97,1.26231,0.37629,0.36642,-1.19912,0.81779,0.77563,0.84021,0.80663,0.81811
SSO,MSEI,9,7,405510.59067,14.10791,1.44066,0.31754,0.33949,-1.2116,0.62727,0.70029,0.78963,0.74228,0.6273
SSO,MSEI,10,7,405513.43206,13.07403,1.22615,0.3645,0.39348,-1.0749,0.58066,0.7014,0.72193,0.71152,0.5809
SSO,CHI,1,7,405516.27385,31.64407,1.26999,0.51583,0.41079,-0.61816,0.90321,0.77307,1.0,0.87201,0.90758
SSO,CHI,2,7,405519.20892,30.59068,1.14332,0.61768,0.42256,-0.72129,0.81246,0.62474,0.97663,0.76202,0.82947
SSO,CHI,3,7,405522.13843,31.49197,1.19752,0.39668,0.40949,-0.76101,0.90307,0.77566,1.0,0.87366,0.90639
SSO,CHI,4,7,405525.03456,30.59068,1.14332,0.61768,0.42256,-0.72129,0.91608,0.78557,0.98132,0.8726,0.91933
SSO,CHI,5,7,405527.94424,31.90912,1.16177,0.59676,0.40571,-0.74637,0.81252,0.59911,1.0,0.7493,0.82625
SSO,CHI,6,7,405530.89978,31.90912,1.16177,0.60214,0.40571,-0.74637,0.88044,0.72836,0.98092,0.83598,0.88513
SSO,CHI,7,7,405533.81142,30.59068,1.14332,0.61768,0.42256,-0.72129,0.91608,0.78557,0.98132,0.8726,0.91933
SSO,CHI,8,7,405536.71354,30.59068,1.14332,0.61768,0.42256,-0.72129,0.74066,0.56872,1.0,0.72508,0.77352
SSO,CHI,9,7,405539.64523,54.30345,1.49824,0.5529,0.3568,-0.6492,0.8011,0.62657,1.0,0.77042,0.82088
SSO,CHI,10,7,405542.48019,30.89093,1.17292,0.50764,0.41399,-0.7464,0.85046,0.72043,0.98147,0.83093,0.85268
SSO,RTS,1,7,405545.37414,18.22063,1.36341,0.40471,0.39876,-1.30069,0.94685,0.83949,0.96241,0.89676,0.94758
SSO,RTS,2,7,405570.50515,23.43774,1.12955,0.56949,0.41545,-0.80642,0.91481,0.79383,0.92807,0.85572,0.917
