Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
balance,SSA,SSE,3,7.55,139.19,0.65,0.73,0.12,0.1,0.11,0.11,0.13,0.38,139.07,0.42,0.13,0.86,1.71,0.12,0.0,158.18,153.71,150.45,149.0,147.95,147.79,147.74,145.87,144.24,144.09,143.46,142.64,141.84,141.14,140.62,140.42,140.12,139.89,139.66,139.53,139.47,139.41,139.34,139.28,139.26,139.24,139.22,139.21,139.21,139.2,139.2,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19,139.19
balance,GWO,SSE,3,7.55,139.31,0.65,0.74,0.11,0.09,0.1,0.09,0.12,0.25,139.09,0.42,0.12,0.86,1.69,0.12,166.34,166.34,164.25,162.43,159.03,158.51,156.77,156.76,154.25,151.43,151.43,151.43,150.4,148.85,148.24,148.24,147.92,147.5,147.5,147.5,146.61,145.79,145.79,145.79,145.79,145.79,145.04,144.87,144.87,144.87,144.06,143.34,143.27,142.74,142.64,142.3,142.3,142.29,141.53,141.5,141.41,141.13,140.55,140.26,139.98,139.91,139.81,139.53,139.44,139.31
balance,MVO,SSE,3,7.46,139.17,0.65,0.73,0.12,0.1,0.11,0.11,0.13,0.34,139.08,0.42,0.13,0.86,1.7,0.12,170.53,170.16,163.23,162.24,162.24,160.48,159.41,157.39,157.39,157.17,152.48,146.89,145.51,145.51,145.51,145.51,144.82,144.4,144.01,144.01,142.82,142.82,142.82,142.82,142.82,142.74,142.74,142.41,142.19,142.1,142.09,142.09,141.67,141.67,141.19,141.19,140.84,140.77,140.41,140.29,140.09,140.04,139.86,139.67,139.5,139.38,139.29,139.24,139.19,139.17
balance,PSO,SSE,3,7.85,140.05,0.65,0.74,0.12,0.1,0.11,0.1,0.12,0.32,139.62,0.42,0.12,0.86,1.7,0.12,167.15,163.48,163.48,160.93,160.68,159.48,159.48,159.48,156.62,156.62,155.15,155.15,154.43,154.43,154.16,154.16,153.97,152.38,152.38,150.66,150.66,150.66,149.48,147.84,147.84,145.6,145.34,145.34,145.3,145.12,144.78,144.22,144.22,144.22,143.91,143.86,143.25,143.25,143.18,143.15,142.1,141.99,141.99,141.45,141.15,140.74,140.47,140.31,140.21,140.05
