optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,9.813195421193651,0.002047688127295382,0.0007990299674535727,0.003943191600721439,9.681597664296407e-05,0.0005615811012964628,0.0028833709053428854,0.0038076573433601427,0.0034428458835355554,0.0036263426632229855,0.0028790129481396243
SADE,CHI,3,11.459433967040672,0.0019266655132637197,0.0005758288711838615,0.004405443728439227,6.908931417614737e-05,0.00038259348893804644,0.001648089803378451,0.00215311041157773,0.0019445253633956039,0.002049605924182603,0.0016442100433541518
SADE,RTS,3,569.5858220557984,0.07301705039844392,0.001686226556545707,0.11219138834053967,0.002372687412103747,0.0021684157043027137,0.0006226252662896006,0.0016633981283305063,0.0016804219046947146,0.001672813996434365,0.0006226252662896006
SADE,ARS,3,7.426564038476281,0.09111656456917636,0.0019711364460353667,0.09581682768583907,0.0029936421518500208,0.0025404076663226973,0.0007283535466302688,0.0018082698913602531,0.0018918071900816088,0.0018498963934952281,0.0007283535466302688
SSO,MSEI,3,6.8139535448919535,0.0002326657115547217,0.00011593101396951909,0.0034674390165269453,1.5811388300840153e-05,0.00012525973016098708,0.0004682307123630163,0.0006509352246319618,0.0005918746113456584,0.0006225833277562087,0.00046823071236304055
SSO,CHI,3,6.682780872405929,0.003403273097736601,0.00031334929037381656,0.005733024797899741,9.3689795483691e-05,0.000194867476335421,0.0007946215031908674,0.00116727079596428,0.0010786699629121658,0.0011233387734784022,0.0007946215031908764
SSO,RTS,3,532.3399356380311,0.07688797294332399,0.0014791818309081812,0.06702072897411832,0.0022813029902521357,0.002157663602655026,0.0025114592924787176,0.004254807607610219,0.004179750258355429,0.004216118409680208,0.0025114592924787176
SSO,ARS,3,6.572879686933841,0.08308399629290839,0.0013944238156951476,0.10558652134624003,0.00255858120406169,0.002281173187443497,0.002276679111727812,0.0030833430630477017,0.003001862569953689,0.0030426822961912166,0.002276679111727812
AO,MSEI,3,6.946011175567759,0.2809866722738919,0.008967096705920649,0.030937292778206116,0.007122127413132188,0.012588517916471868,0.02096561388453854,0.025977689230910796,0.022421845523209416,0.024219877511388564,0.020907359815252723
AO,CHI,3,4.615785521010485,0.2549333043584363,0.0117567170398694,0.024281768743922537,0.0074628874364342955,0.015444943832853513,0.01801062430283242,0.02362727578691865,0.020898548487607672,0.02227878851683317,0.01796705701493091
AO,RTS,3,535.6402131414576,0.8934562160291413,0.026286381455042442,0.05435132974965338,0.015931032644217098,0.0425063878728833,0.04821705102969282,0.06415983343702403,0.05720466015398864,0.06072772357004665,0.0480884431138201
AO,ARS,3,7.1751507256799725,1.2126486427472167,0.03268994070556467,0.05686225071756012,0.01940063197710609,0.056339311803078,0.03460046706492718,0.042656821272934894,0.037847361349387494,0.04025619716267301,0.034518602215166366
M-EO,MSEI,3,11.225065299551032,0.006404225081060851,0.00043703673885738496,0.003939303378912463,0.00020858251764390123,0.00037554257045270745,0.0035668823922299464,0.005621597341207093,0.005273525175608586,0.005448991343970624,0.0035612452566170976
M-EO,CHI,3,10.281547329933998,0.008028759417106617,0.00016460052652809466,0.0026922613378182834,0.00028784447961432616,0.0004091128613638669,0.004054761809691597,0.006428410551778902,0.006033206352254892,0.006231959652558034,0.004050659205610858
M-EO,RTS,3,879.1790875435614,0.09298144037626256,0.0021941224517636505,0.10515867281293435,0.003262187575504778,0.0027818261388280014,0.0017253611538200063,0.0037878115933434138,0.0038181596788679825,0.003802618396140568,0.0017253611538200063
M-EO,ARS,3,10.793321368918727,0.06997806875490821,0.002184064508611823,0.1017250326670437,0.002567977154623206,0.0025749269676806313,0.0014959055228634193,0.003322392712087686,0.0033175365693370804,0.0033202670575321557,0.0014959055228634193
GSKA,MSEI,3,10.261983399249688,0.01565069970036853,0.0015164728813928767,0.014237627338226767,0.0005319816204009707,0.0017318586675720657,0.007202518078190908,0.009382824497748824,0.00842742144562749,0.008907559585979632,0.007190625146675343
GSKA,CHI,3,10.108688535133147,0.02055071277487855,0.0016700778424971648,0.010042535149165388,0.0006969528917605015,0.002208946707269224,0.008094351665753662,0.010604630278012213,0.009528966890487121,0.01007056017420192,0.008080484652681567
GSKA,RTS,3,525.0808028353351,0.07291740219819494,0.0014686505521888007,0.11589863925957983,0.002345127572933586,0.0023286965834513167,0.0015142321119593308,0.0036807971660739146,0.0036985434069824355,0.0036879389004338603,0.0015142321119593308
GSKA,ARS,3,10.024328870132537,0.12218015618567331,0.002709616824079236,0.11199697012270764,0.004248751581347187,0.0036573282598093525,0.0012237174692078228,0.0035529000673941045,0.0036257449809200142,0.003589057443582269,0.0012237174692078228
IQSA,MSEI,3,14.487459640361743,0.0,1.1702778228589004e-16,0.002926160928209141,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,0.0
IQSA,CHI,3,13.858402177185859,0.0,1.1702778228589004e-16,0.0035838005896905974,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,1.1702778228589004e-16,0.0
IQSA,RTS,3,1038.136096685946,0.11568422695231849,0.00261578562662241,0.10518603279164228,0.003647488633749725,0.0035153740120283656,0.0036513504351130158,0.006692610269709583,0.0066375517574881,0.006663339503082007,0.0036513504351130158
IQSA,ARS,3,13.60093609792554,0.11615073241267154,0.002928431510401264,0.09699300410052492,0.0036222804357966907,0.0037620614916115728,0.002108514221489189,0.004013893787002025,0.0040258510487432,0.004019146399147177,0.002108514221489189
SOA,MSEI,3,5.6424786060760805,0.6822642936811381,0.023072613900948093,0.049364262928199835,0.017158517321338305,0.03774726597899363,0.05355727115278871,0.07109628479901196,0.06218607361066551,0.06672507924311517,0.05336740270156599
SOA,CHI,3,3.6888908719627573,0.4076552339688797,0.012196040568789366,0.06304793270027002,0.010947603289203446,0.02428299837334754,0.04738762061739098,0.06124476180775697,0.05330804041918378,0.05734299299439783,0.04722578669422976
SOA,RTS,3,523.2470798889796,0.781157902671839,0.03912537988455971,0.07825091727541884,0.01689452705595643,0.04358657699848022,0.04439094113042035,0.060590728856264243,0.055503752065363426,0.05806756226825591,0.04431361636738255
SOA,ARS,3,6.112325305508597,0.5282212111574721,0.020002588415835923,0.06968645512420457,0.01270709989642711,0.02725071424140414,0.01668341478501597,0.02561295507702651,0.024926510675271896,0.025266691314851656,0.01668002960961934
AAEO,MSEI,3,13.421099420826833,0.009341457238211424,0.0005784999759915449,0.005217500572326011,0.0003075006775060464,0.0008109425243368273,0.0026356319082063706,0.0034989896954533625,0.003157562350928334,0.0033283531129440613,0.002632710685881675
AAEO,CHI,3,13.166930393075573,0.019406483137801692,0.0003632262839241134,0.012394908856282706,0.0005977931637838165,0.0013361370521852262,0.0038009134866941233,0.005273775371275005,0.004801871857237889,0.005040574923116968,0.0037953756950619083
AAEO,RTS,3,1034.8588670304587,0.0984615110871022,0.0012417912689158116,0.10735012740767681,0.0028201883309846897,0.0027191379352859576,0.002960429585944102,0.005033507723248279,0.004945393928810037,0.004987847565166088,0.002960429585944102
AAEO,ARS,3,12.963621349641949,0.06855587347396122,0.0019709278694733175,0.025744389270069876,0.002162351857481912,0.0044269121417881115,0.005011640339139348,0.00826374383812944,0.008128461382355488,0.008195744424191524,0.005011640339139348
RUN,MSEI,3,14.483928777366891,0.0060342438539462565,0.00013802173741841786,0.0033732641626636833,0.00021385613024752496,0.0002858146252380996,0.0029698636332330286,0.004684243090760063,0.004397091968310144,0.0045406489991336434,0.0029667220968604326
RUN,CHI,3,14.203608577711963,0.0009762262943485541,0.00024636016994095654,0.003597158755338874,5.3176853778496036e-05,0.00034628825500665125,0.0014003428151706007,0.0019305223818093032,0.001759826064637585,0.0018470649390015734,0.0013981738089379355
RUN,RTS,3,884.4403320255409,0.08545625275217984,0.002504360641405753,0.09807783793158031,0.0027947651461656207,0.0029353069118350575,0.0024146002659745504,0.004922028150174609,0.004911804488508606,0.004916695932116273,0.0024146002659745504
RUN,ARS,3,13.926100881047127,0.08037441099836043,0.0015254802522484587,0.10212216812339141,0.0025868247374381953,0.002352574004031437,0.0006589562453860777,0.0014953427700698217,0.0015397622471595266,0.0015172420154126163,0.0006589562453860777
INFO,MSEI,3,8.537929809510056,0.010177996091787536,0.0007252861504261754,0.005225518581389262,0.0002622318736453727,0.0003781666299397665,0.0030469066280409953,0.004687475155489722,0.004385151207325794,0.0045361438591728104,0.0030430284622760626
INFO,CHI,3,8.43964837646685,0.012449487673528475,0.000992952947301928,0.011481718996348556,0.0004429961123481306,0.0005992968101589224,0.0010345025643059276,0.0018959301440483148,0.0018300276257781222,0.0018632435875823427,0.001034502564305943
INFO,RTS,3,525.2740765585104,0.10684548656822154,0.0027652928315902445,0.11088566806500387,0.0033494516964223684,0.0039645854484142255,0.0023792718307172013,0.0039768720259911764,0.003917935397346134,0.003948473826120109,0.0023792718307172013
INFO,ARS,3,8.233864135815052,0.08539135407704408,0.002389389508268224,0.09381124737708398,0.0025152247524934186,0.0026421727170392725,0.0029085935891194187,0.0051383336036328305,0.005066441223054566,0.005102909845263669,0.0029085935891194187
