optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,405150.378677,7.053644,0.571996,0.24684599999999998,0.645092,0.588498,0.884525,0.808549,0.815631,0.8120749999999999,0.8845639999999999
SADE,CHI,3,405188.059837,7.053031999999999,0.5720069999999999,0.24692700000000004,0.6451020000000001,0.5885799999999999,0.8844,0.8083119999999999,0.8153969999999999,0.8118380000000001,0.884436
SADE,RTS,3,406092.735364,7.886636000000001,0.5820540000000001,0.240768,0.622733,0.574926,0.9701980000000001,0.9287640000000001,0.928898,0.928828,0.9701980000000001
SADE,ARS,3,407098.661967,7.809234999999999,0.580557,0.191113,0.625264,0.577004,0.9696910000000001,0.929152,0.929383,0.929265,0.9696910000000001
SSO,MSEI,3,407122.25899099995,7.05176,0.5719320000000001,0.24775,0.645045,0.5884229999999999,0.8834480000000001,0.8073650000000001,0.8146040000000001,0.810969,0.883488
SSO,CHI,3,407144.56029299996,7.052923,0.571889,0.249112,0.6450100000000001,0.5883379999999999,0.883113,0.806889,0.8141680000000001,0.810513,0.8831530000000001
SSO,RTS,3,407947.81585600006,7.794675000000001,0.581197,0.15425300000000003,0.624979,0.5774229999999999,0.968015,0.9254990000000001,0.9257470000000001,0.925619,0.968015
SSO,ARS,3,408926.223423,7.787462,0.5807780000000001,0.25317700000000004,0.6254539999999998,0.577588,0.968017,0.926054,0.926323,0.9261859999999998,0.968017
AO,MSEI,3,408948.457171,7.3059080000000005,0.5777270000000001,0.242508,0.6380709999999999,0.5746249999999999,0.873461,0.792316,0.8008430000000001,0.79655,0.8735249999999999
AO,CHI,3,408967.954231,7.290736,0.578188,0.24046599999999999,0.63856,0.574467,0.8732710000000001,0.793845,0.8026220000000001,0.7982079999999999,0.8733359999999999
AO,RTS,3,409772.34724399995,7.709954999999999,0.5867249999999999,0.225827,0.631307,0.564829,0.9045489999999999,0.8352440000000001,0.841319,0.8382509999999999,0.904615
AO,ARS,3,410754.585118,7.814537,0.5893170000000001,0.21977700000000003,0.6299710000000001,0.554739,0.889681,0.8172470000000001,0.824685,0.8209389999999999,0.8897410000000001
M-EO,MSEI,3,410784.31684499996,7.0555710000000005,0.5716070000000001,0.24546,0.6449320000000001,0.588401,0.883555,0.8074629999999999,0.8146870000000002,0.8110580000000001,0.883597
M-EO,CHI,3,410819.990998,7.0557,0.571954,0.243974,0.644899,0.5884720000000001,0.884844,0.8096779999999999,0.816797,0.8132210000000001,0.884882
M-EO,RTS,3,412149.661297,7.874171000000001,0.5825480000000001,0.193253,0.6229069999999999,0.574887,0.969426,0.927725,0.927899,0.927808,0.969426
M-EO,ARS,3,413756.643099,7.859452000000002,0.582084,0.192444,0.623408,0.575226,0.9689099999999999,0.9263840000000002,0.9265640000000002,0.9264720000000001,0.9689099999999999
GSKA,MSEI,3,413791.50483000005,7.067387000000001,0.572307,0.24933100000000002,0.644564,0.587207,0.8816500000000002,0.805138,0.812661,0.808882,0.8816930000000001
GSKA,CHI,3,413825.167327,7.067352,0.5718639999999999,0.244887,0.644651,0.587197,0.882598,0.8067650000000001,0.8142189999999999,0.8104739999999999,0.882639
GSKA,RTS,3,414624.156964,7.858801,0.581727,0.237444,0.623157,0.575765,0.968009,0.924563,0.924733,0.9246459999999999,0.968009
GSKA,ARS,3,415593.09488800005,7.839671000000001,0.581223,0.214115,0.6237130000000001,0.5762050000000001,0.968132,0.9250110000000001,0.9252139999999999,0.9251099999999999,0.968132
IQSA,MSEI,3,415632.837771,7.05168,0.5719000000000001,0.248312,0.6450500000000001,0.5884799999999999,0.8836700000000001,0.8076700000000001,0.8148800000000002,0.8112600000000001,0.88371
IQSA,CHI,3,415679.763606,7.05168,0.5719000000000001,0.24553600000000003,0.6450500000000001,0.5884799999999999,0.8836700000000001,0.8076700000000001,0.8148800000000002,0.8112600000000001,0.88371
IQSA,RTS,3,417246.43009200005,7.812351,0.5806730000000001,0.22437499999999994,0.6246720000000001,0.575999,0.9671160000000002,0.924001,0.9242940000000001,0.9241440000000001,0.9671160000000002
IQSA,ARS,3,419150.23491,7.829768,0.5819099999999999,0.20002,0.6243960000000002,0.575702,0.9694309999999999,0.929121,0.929381,0.929246,0.9694309999999999
SOA,MSEI,3,419183.33411199995,7.645429,0.5837730000000001,0.229251,0.629765,0.55942,0.8672440000000001,0.7847569999999999,0.7958820000000001,0.79025,0.867394
SOA,CHI,3,419199.05371600005,7.550934,0.583035,0.210462,0.6319319999999999,0.5654489999999999,0.880349,0.8016439999999999,0.8105080000000001,0.8060269999999999,0.880452
SOA,RTS,3,419982.09084400005,8.078567999999999,0.5954179999999999,0.190219,0.6214200000000001,0.5494649999999999,0.920599,0.8555430000000002,0.859346,0.8574290000000001,0.920632
SOA,ARS,3,420945.099118,7.888575,0.593411,0.176525,0.6241209999999999,0.559744,0.928698,0.865537,0.8676830000000001,0.8666069999999999,0.928701
AAEO,MSEI,3,420976.153639,7.0573369999999995,0.571608,0.24946699999999997,0.644893,0.588075,0.8830300000000001,0.8069179999999999,0.8142299999999999,0.810557,0.8830709999999999
AAEO,CHI,3,421020.11144699994,7.061780999999999,0.5719899999999999,0.250491,0.644763,0.5878519999999999,0.8825489999999998,0.805978,0.813318,0.809632,0.882591
AAEO,RTS,3,422584.9650099999,7.854398999999999,0.5827469999999999,0.23237099999999997,0.623068,0.57511,0.967239,0.92333,0.923551,0.9234370000000002,0.967239
AAEO,ARS,3,424486.399909,7.898571,0.5833430000000001,0.13034300000000001,0.622281,0.5721080000000001,0.9649450000000002,0.9194180000000001,0.919678,0.9195460000000001,0.9649450000000002
RUN,MSEI,3,424531.51832,7.053668999999999,0.5719150000000001,0.24536000000000002,0.6449770000000001,0.5885229999999999,0.884483,0.8089999999999999,0.8161380000000001,0.8125539999999999,0.8845219999999999
RUN,CHI,3,424578.92014500004,7.052132,0.571934,0.24630800000000003,0.6450250000000001,0.588324,0.883006,0.8067650000000001,0.8140590000000001,0.8103959999999999,0.883047
RUN,RTS,3,425918.296861,7.883077,0.58302,0.22328399999999998,0.622553,0.574396,0.969555,0.9280650000000001,0.928237,0.928149,0.969555
RUN,ARS,3,427535.1823960001,7.871839,0.5820130000000001,0.22025,0.623268,0.575264,0.9705829999999999,0.9297049999999999,0.9298569999999999,0.9297770000000002,0.9705829999999999
INFO,MSEI,3,427573.153414,7.056583999999999,0.5721680000000001,0.24342999999999998,0.6449290000000001,0.5884509999999998,0.8851420000000001,0.8098369999999999,0.8168880000000002,0.8133469999999999,0.8851799999999999
INFO,CHI,3,427601.187739,7.059591,0.57219,0.248576,0.644803,0.588043,0.8838079999999999,0.808048,0.8152669999999999,0.8116410000000001,0.8838480000000001
INFO,RTS,3,428396.94840700005,7.82531,0.58149,0.248496,0.624174,0.575874,0.9673729999999999,0.9243099999999999,0.9245620000000001,0.924433,0.9673729999999999
INFO,ARS,3,429360.146464,7.858302,0.583196,0.209613,0.6229100000000001,0.574421,0.9668550000000001,0.923065,0.9233040000000001,0.9231799999999998,0.9668550000000001
