optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
GSKA,CHI,3,10.202638553585567,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,RTS,3,525.2624656024232,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,ARS,3,10.060280062473954,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,MSEI,3,14.688229017565575,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,CHI,3,14.022620744091652,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,RTS,3,1040.281365774858,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,ARS,3,13.26789568991275,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,MSEI,3,5.70783025608391,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,CHI,3,3.6167032227865192,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,RTS,3,521.7003956458718,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,ARS,3,6.087643687052741,0.014170166195214513,0.0006988633628972086,0.08580522160360897,0.0005818590894709669,0.0004174206511422222,0.0008443281352649415,0.0025045239068533683,0.002501361629193179,0.0025045239068533683,0.0008443281352649415
AAEO,MSEI,3,13.411113544169513,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AAEO,CHI,3,13.124425318542729,0.0,0.0,0.005894485558553856,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AAEO,RTS,3,1032.4962115913142,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AAEO,ARS,3,12.125127313977075,0.0,0.0,0.005894485558553856,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
RUN,MSEI,3,14.290867571066961,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
RUN,CHI,3,13.874667114483483,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
RUN,RTS,3,853.2795173498491,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
RUN,ARS,3,13.757928395669467,0.0,0.0,0.009625654609774163,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
INFO,MSEI,3,8.627489462565471,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
INFO,CHI,3,8.519787220857149,0.0,0.0,0.009625654609774163,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
INFO,RTS,3,524.3045270772744,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
INFO,ARS,3,8.203342055277492,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
