optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,1,6,405137.01279,4.82426,1.51398,0.10787,0.26926,-2.82501,0.55612,0.4047,0.56291,0.47087,0.55992
SADE,MSEI,2,6,405139.11434,4.47932,1.12711,0.19008,0.30689,-1.27709,0.56174,0.38861,0.60446,0.47308,0.56903
SADE,MSEI,3,6,405141.29187,4.71305,1.24447,0.15753,0.27402,-1.47092,0.48425,0.27675,0.47771,0.35047,0.49304
