optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,3,0.8675493739455483,1.3597399555105182e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16
GWO,SSEI,3,0.4513922469796741,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0
MVO,SSEI,3,0.5439469535104888,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0
PSO,SSEI,3,0.4201704126898836,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,0.0,0.0
