Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
banknote,MVO,SSE,2,25.24,478.33,0.79,0.7,0.3,0.3,0.3,0.3,0.34,0.39,418.27,0.35,0.34,0.99,1.23,0.27,891.45,834.73,726.31,621.76,606.58,572.56,551.64,551.64,551.64,551.64,548.58,540.75,537.19,523.92,521.59,515.11,511.42,501.98,497.38,496.05,494.57,494.57,494.15,489.97,489.97,489.03,485.84,485.05,485.05,482.41,481.65,480.92,480.92,480.92,479.81,479.78,479.53,479.53,479.53,479.02,478.9,478.9,478.79,478.74,478.58,478.37,478.37,478.37,478.34,478.33
