optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,2,1.2995458720773558,0.0,0.0,0.0,0.0,0.0,0.0,2.1245936804851847e-18,0.0,0.0,0.0
GWO,SSEI,2,0.7152857176681162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVO,SSEI,2,0.7667621567996501,2.1245936804851847e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSO,SSEI,2,0.6952873836766752,2.1245936804851847e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
