Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
smiley,SSA,SSE,4,6.09,11.85,0.77,0.37,0.32,0.18,0.23,0.22,0.03,0.2,11.83,0.28,0.03,0.99,0.8,0.06,0.0,18.67,18.67,18.47,17.12,15.86,15.02,14.31,13.63,13.46,13.2,13.16,12.87,12.82,12.63,12.33,12.22,12.18,12.09,12.06,11.98,11.92,11.91,11.89,11.88,11.87,11.87,11.86,11.86,11.86,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85
