optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,11,324363.42871500005,13.95678,1.7071020000000001,0.22956300000000002,0.153047,-3.8377070000000004,0.24143799999999999,0.323918,0.41169700000000004,0.362487,0.244787
SADE,CHI,11,324434.19816800003,32.020344,1.848983,0.215772,0.13195799999999996,-2.576482,0.24438799999999997,0.234482,0.605894,0.335716,0.262078
