optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SSO,CHI,3,2,406015.96621,14.98834,1.31002,0.23372,0.43731,-1.27371,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,4,2,406018.24489,15.0105,1.30792,0.22876,0.44629,-1.33898,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,5,2,406020.53458,14.99381,1.31557,0.22547,0.43957,-1.30025,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,6,2,406022.8357,14.98642,1.30094,0.23568,0.43999,-1.2815,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,7,2,406025.13682,14.98223,1.31408,0.22762,0.43995,-1.29876,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,8,2,406027.44217,14.98625,1.30625,0.22981,0.44261,-1.30794,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,9,2,406029.74557,14.98223,1.31408,0.22654,0.43995,-1.29876,0.71505,0.0,1.0,0.0,0.75565
SSO,CHI,10,2,406032.04591,14.98223,1.31408,0.22762,0.43995,-1.29876,0.71505,0.0,1.0,0.0,0.75565
SSO,RTS,1,2,406034.37308,17.90798,1.8805,0.12055,0.25115,-1.03233,0.71505,0.0,1.0,0.0,0.75565
SSO,RTS,2,2,406114.37491,19.51425,1.7072,0.07684,0.131,-0.54185,0.71505,0.0,1.0,0.0,0.75565
SSO,RTS,3,2,406194.52864,16.3825,1.77335,0.1375,0.26202,-0.88622,0.71505,0.0,1.0,0.0,0.75565
SSO,RTS,4,2,406274.57635,16.31908,1.33618,0.14163,0.46188,-1.74125,0.71505,0.0,1.0,0.0,0.75565
