optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,2,10.125081643423844,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SADE,CHI,2,8.645333742200918,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SADE,RTS,2,530.4609222094817,0.40452333553894776,0.003831069041403416,0.10455763625335497,0.0014403101517844385,0.002240737973674444,0.002173850654177207,0.007399670037688615,0.015564800744700276,0.010236652230533617,0.002719229670329452
SADE,ARS,2,6.933523253420961,0.5372157279529317,0.007852381096768564,0.12133134073913283,0.002105048165191893,0.004805918688913128,0.002899757844295892,0.009752722753729395,0.02112666690333439,0.013683696747102613,0.0036673758405098783
SSO,MSEI,2,6.2449012389405345,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SSO,CHI,2,6.025138463956532,0.0,2.340555645717801e-16,0.0009644946863513548,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SSO,RTS,2,528.4624056485218,0.3349922093886862,0.01048313227152181,0.10464050301442128,0.0018763842297828584,0.007710532551142123,0.0020229472448770173,0.006502900549412978,0.01363343932314139,0.008935323161475472,0.0025742625697037476
SSO,ARS,2,6.139650875970258,0.44578698131132855,0.012608974934105026,0.08848350819973931,0.0014569301821142843,0.007997490509181268,0.0032544344106669697,0.010719553473287343,0.022200587805030956,0.014718342297962775,0.004021648224850652
AO,MSEI,2,6.595112733887004,0.003900359527587856,4.939635614090384e-05,0.004884033055671201,2.0575065816011812e-05,7.989576542803895e-05,1.828782229912229e-05,1.699673171197595e-05,1.699673171197595e-05,1.699673171197595e-05,1.828782229912229e-05
AO,CHI,2,4.362017887295836,0.02447794735402959,0.00048580402999105846,0.006332021355337048,0.0003337014633870619,0.0005486599837584085,2.58413965910796e-05,1.766981104093143e-05,1.766981104093143e-05,1.766981104093143e-05,2.58413965910796e-05
AO,RTS,2,528.9286187043543,0.47152512001424246,0.010407948298189095,0.09957961226520662,0.0017772775685175293,0.007490979835034196,0.002839326993809939,0.00904296294855226,0.01885176690805283,0.012433170687050561,0.003548721835628513
AO,ARS,2,6.755431877250874,0.4687816164436874,0.007286057004077491,0.10387236443507644,0.0026207041038621586,0.006925173403364474,0.0035077178399130888,0.012481793852558926,0.023461375350420817,0.016423965179645943,0.004144420077378477
M-EO,MSEI,2,10.383599814564633,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
M-EO,CHI,2,9.382636577839042,0.0,2.340555645717801e-16,0.0009450079364746088,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
M-EO,RTS,2,877.2432022908814,0.4463150610511729,0.008066166720044616,0.1274636157279576,0.0020228761152818416,0.005698163934305699,0.0023997705908875636,0.00832688610599558,0.01784055118729987,0.011601507564871808,0.003051918340250199
M-EO,ARS,2,10.20258298971581,0.45474742305299015,0.007807709580209072,0.10828604182647199,0.0014571909811536556,0.005151714277791419,0.0024942112981862397,0.007690627484874766,0.01703589074082519,0.010906748624386437,0.0031719970926145976
GSKA,MSEI,2,8.850627453124359,0.00018024982663063805,1.8973665960994144e-05,0.0008846694297871945,9.486832980514626e-06,1.8973665961011698e-05,6.324555320343084e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320343084e-06
GSKA,CHI,2,8.656977569753789,0.00012332882874751516,2.5298221281302117e-05,0.0009740071868317989,1.2649110640686168e-05,1.2649110640668614e-05,1.2649110640668614e-05,1.2649110640673517e-05,1.2649110640673517e-05,1.2649110640673517e-05,1.2649110640668614e-05
