optimizer,obj,trial,n_clusters,fitness
SADE,MSEI,1,2,0.08363121=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08350061=0.08349496=0.08349496=0.08349496=0.08349496=0.08349125=0.08349125=0.08349125=0.08349125=0.08349125=0.08349114=0.08349114=0.08349114=0.08349114=0.08349114=0.08349058=0.08349058=0.08349058=0.08349051=0.08349051=0.08349051=0.08349032=0.08349032=0.08349032=0.08349032=0.08349032=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,2,2,0.0836335=0.0836189=0.0836189=0.08360056=0.08351026=0.08351026=0.08351026=0.08351026=0.08351026=0.08351026=0.08351026=0.08350995=0.08350995=0.08350728=0.08350728=0.08350728=0.08350728=0.08350397=0.08350397=0.08349414=0.08349414=0.08349414=0.08349414=0.08349272=0.08349149=0.08349149=0.08349149=0.08349149=0.08349033=0.08349033=0.08349033=0.08349033=0.08349033=0.08349033=0.08349033=0.08349033=0.08349033=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,3,2,0.08355768=0.08355768=0.08355539=0.08355539=0.08355539=0.08355539=0.08354112=0.08354112=0.08354112=0.08349718=0.08349718=0.08349718=0.08349718=0.08349718=0.08349642=0.08349642=0.08349642=0.08349496=0.08349496=0.08349496=0.08349496=0.08349496=0.08349068=0.08349068=0.08349036=0.08349036=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348976=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,4,2,0.08350657=0.08350657=0.08350657=0.08350657=0.08350177=0.08350177=0.08350001=0.08350001=0.08350001=0.08350001=0.08349286=0.08349286=0.08349286=0.08349286=0.08349286=0.08349286=0.08349286=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,5,2,0.08349865=0.08349865=0.08349865=0.08349865=0.08349865=0.08349865=0.08349453=0.08349453=0.08349453=0.08349453=0.08349453=0.08349453=0.08349368=0.08349368=0.08349368=0.08349368=0.08349368=0.08349368=0.08349368=0.08349368=0.08349166=0.08349166=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,6,2,0.08360611=0.08360611=0.08357767=0.08357767=0.08357767=0.08352602=0.08352602=0.08352602=0.08352602=0.08350602=0.08350602=0.08350602=0.08349901=0.08349901=0.08349901=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349426=0.08349188=0.08349188=0.08349188=0.08349188=0.08349188=0.08349188=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08349047=0.08349047=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,7,2,0.0835679=0.0835679=0.0835679=0.0835192=0.0835192=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08349504=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348987=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,8,2,0.08349535=0.08349535=0.08349535=0.08349535=0.08349535=0.08349332=0.08349332=0.08349332=0.08349332=0.08349332=0.08349332=0.08349332=0.08349332=0.0834926=0.0834926=0.0834926=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348938=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,9,2,0.08355252=0.08355252=0.08355252=0.08355252=0.08355252=0.08350316=0.08350316=0.083502=0.083502=0.083502=0.08349699=0.08349699=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08349006=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348971=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
SADE,MSEI,10,2,0.08350279=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349936=0.08349843=0.08349535=0.08349256=0.08349256=0.08349256=0.08349256=0.08349256=0.08349256=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08349061=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348983=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931=0.08348931
