optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,2,405152.652174,62.61698,1.1813699999999998,0.293249,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SADE,CHI,2,405180.539955,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SADE,RTS,2,405987.739414,77.295468,1.1851930000000002,0.24474899999999997,0.256266,-0.31443200000000004,0.6415339999999999,0.15679500000000002,0.24171000000000004,0.19019400000000003,0.652471
SADE,ARS,2,406960.773216,77.689426,1.1791199999999997,0.25527700000000003,0.255075,-0.310611,0.643702,0.16419699999999998,0.25777100000000003,0.20058700000000002,0.655213
SSO,MSEI,2,406982.637157,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SSO,CHI,2,407002.96355100005,62.61698,1.1813699999999998,0.293615,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SSO,RTS,2,407799.94456800004,77.366292,1.180798,0.22409399999999996,0.25695799999999996,-0.31161300000000003,0.642096,0.15750399999999998,0.244287,0.19151,0.653235
SSO,ARS,2,408769.915124,77.423712,1.1804759999999999,0.28865299999999994,0.256663,-0.311539,0.642589,0.160504,0.249791,0.19541000000000003,0.653811
AO,MSEI,2,408790.88979399996,62.620566,1.181472,0.296283,0.35554700000000006,-0.265745,0.499353,2e-05,2e-05,2e-05,0.499353
AO,CHI,2,408809.342221,62.634078,1.181685,0.289465,0.355353,-0.26595500000000005,0.49937699999999996,3.3e-05,3.3e-05,3.3e-05,0.49937699999999996
AO,RTS,2,409603.424385,77.57695600000001,1.177579,0.266783,0.25501599999999996,-0.30731699999999995,0.64232,0.156783,0.24507600000000002,0.19121000000000002,0.6536839999999999
AO,ARS,2,410575.541235,77.750546,1.172774,0.204854,0.255123,-0.304476,0.643168,0.15878000000000003,0.25063,0.194389,0.6548419999999999
M-EO,MSEI,2,410603.24512,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
M-EO,CHI,2,410636.05793300003,62.61698,1.1813699999999998,0.293798,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
M-EO,RTS,2,411957.57414,77.49191900000001,1.1808070000000002,0.23826300000000003,0.25664499999999996,-0.31218500000000005,0.6427910000000001,0.160399,0.25005999999999995,0.19542,0.654085
M-EO,ARS,2,413564.10796800005,77.512328,1.1827480000000001,0.247299,0.25627500000000003,-0.314276,0.643137,0.162408,0.253138,0.197851,0.654431
GSKA,MSEI,2,413595.798132,62.617037,1.181376,0.293248,0.355587,-0.26562600000000003,0.499388,4.800000000000001e-05,4.800000000000001e-05,4.800000000000001e-05,0.499388
GSKA,CHI,2,413624.760434,62.617019000000006,1.1813779999999998,0.29406299999999996,0.355586,-0.265624,0.499386,4.600000000000001e-05,4.600000000000001e-05,4.600000000000001e-05,0.499386
GSKA,RTS,2,414421.29021,77.36923699999998,1.1864409999999999,0.221414,0.255422,-0.314397,0.641331,0.15573099999999998,0.24036700000000005,0.18899100000000002,0.652289
GSKA,ARS,2,415388.548753,77.61694700000001,1.18012,0.246979,0.25517,-0.31112600000000007,0.64328,0.16218499999999997,0.253767,0.197875,0.6546900000000001
IQSA,MSEI,2,415424.508515,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
IQSA,CHI,2,415468.12652,62.61698,1.1813699999999998,0.293615,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
IQSA,RTS,2,417054.9191580001,77.638486,1.180506,0.215098,0.25570199999999993,-0.31250900000000004,0.6436970000000001,0.16416799999999998,0.257194,0.20039500000000002,0.6551589999999999
IQSA,ARS,2,418987.76724500005,77.373231,1.181706,0.20254,0.25689900000000004,-0.31322599999999995,0.6425109999999999,0.160349,0.248781,0.19499000000000002,0.653655
SOA,MSEI,2,419019.223705,62.681632,1.1821460000000001,0.28919799999999996,0.355118,-0.26686200000000004,0.499391,4.4e-05,4.4e-05,4.4e-05,0.499391
SOA,CHI,2,419034.301893,62.642227000000005,1.1816990000000003,0.28990600000000005,0.355267,-0.26610100000000003,0.4993709999999999,2.6000000000000002e-05,2.6000000000000002e-05,2.6000000000000002e-05,0.4993709999999999
SOA,RTS,2,419820.11340999993,77.75919599999999,1.1699540000000002,0.306199,0.254276,-0.299829,0.642773,0.15531199999999998,0.24541,0.190215,0.6544760000000001
SOA,ARS,2,420782.4718020001,77.80821999999999,1.177044,0.162435,0.253894,-0.306368,0.642636,0.157294,0.24795700000000004,0.19245,0.654222
AAEO,MSEI,2,420811.7169439999,62.621762000000004,1.1814740000000001,0.292065,0.35551699999999997,-0.26572900000000005,0.499385,4.4000000000000006e-05,4.4000000000000006e-05,4.4000000000000006e-05,0.499385
AAEO,CHI,2,420852.35360699997,62.617037,1.1813759999999998,0.294046,0.355587,-0.26562600000000003,0.499388,4.800000000000001e-05,4.800000000000001e-05,4.800000000000001e-05,0.499388
AAEO,RTS,2,422436.418001,77.76292099999999,1.1727729999999998,0.208011,0.254755,-0.303849,0.643434,0.159351,0.25133599999999995,0.19503399999999999,0.655111
AAEO,ARS,2,424365.971425,77.723737,1.174591,0.25948,0.255479,-0.307868,0.6443289999999999,0.165802,0.26145399999999996,0.20290600000000003,0.656006
RUN,MSEI,2,424408.5146,62.61698,1.1813699999999998,0.293249,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
RUN,CHI,2,424453.296332,62.61698,1.1813699999999998,0.293798,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
RUN,RTS,2,425778.07709,77.62964299999999,1.182738,0.258003,0.255121,-0.313967,0.643695,0.16555599999999998,0.258873,0.20193500000000003,0.6550860000000001
RUN,ARS,2,427387.564461,77.550105,1.1823850000000002,0.22522199999999998,0.25590799999999997,-0.313913,0.643346,0.16377,0.255586,0.19960700000000003,0.654676
INFO,MSEI,2,427423.446133,62.617664000000005,1.181381,0.29389200000000004,0.35558499999999993,-0.26563900000000007,0.49938400000000005,4.500000000000001e-05,4.500000000000001e-05,4.500000000000001e-05,0.49938400000000005
INFO,CHI,2,427449.590596,62.61698,1.1813699999999998,0.293066,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
INFO,RTS,2,428236.61842600006,77.527208,1.1800460000000002,0.207111,0.256482,-0.311336,0.642727,0.159939,0.24979199999999996,0.19499400000000003,0.654063
INFO,ARS,2,429199.87794999994,77.83217199999999,1.1778719999999998,0.314731,0.25536200000000003,-0.311059,0.644811,0.16749699999999998,0.264685,0.205158,0.656575
