optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,2,1.3342824404525444,0.0,0.0,0.0,0.0,0.0,0.0,2.1245936804851847e-18,0.0,0.0,0.0
GWO,SSEI,2,0.7203669524855613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVO,SSEI,2,0.8141741637594134,2.1245936804851847e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSO,SSEI,2,0.7148160136007042,2.1245936804851847e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
