Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
iris,MVO,SSE,3,1.87,2.87,0.96,0.14,0.86,0.86,0.86,0.86,0.89,0.65,2.83,0.21,0.89,0.82,0.63,0.06,21.86,19.28,19.28,14.04,13.39,13.39,13.39,11.79,10.79,9.88,9.65,8.48,8.48,7.78,7.75,7.75,7.75,7.52,7.21,6.83,6.42,5.97,5.49,5.47,5.37,4.87,4.52,4.45,4.25,4.25,3.95,3.95,3.95,3.86,3.63,3.58,3.43,3.32,3.22,3.15,3.09,3.05,3.0,2.96,2.93,2.92,2.91,2.89,2.88,2.87
aggregation,MVO,SSE,7,10.72,11.54,0.9,0.1,0.88,0.8,0.84,0.84,0.74,0.07,11.36,0.27,0.74,0.98,0.77,0.05,25.91,24.68,24.26,24.26,24.25,24.25,21.45,21.45,21.16,20.35,20.35,20.35,20.35,20.07,20.07,19.43,18.27,17.62,17.13,16.84,16.73,16.73,16.73,16.12,16.04,15.94,15.39,14.98,14.89,14.22,14.22,13.84,13.54,13.51,13.42,13.12,12.93,12.64,12.35,12.28,12.23,12.15,12.03,11.86,11.7,11.67,11.65,11.6,11.57,11.54
banknote,MVO,SSE,2,26.0,478.46,0.79,0.7,0.29,0.29,0.29,0.29,0.33,0.4,417.99,0.35,0.33,0.99,1.23,0.27,1243.77,1187.26,931.28,784.8,669.68,640.32,640.32,631.74,631.41,611.55,591.52,585.4,549.69,522.85,497.21,494.51,494.51,490.48,483.25,483.25,483.25,483.15,483.15,482.2,482.2,482.2,482.2,482.2,482.2,482.2,482.2,482.2,481.73,480.12,480.12,480.12,480.12,480.12,480.04,479.75,479.68,479.5,479.35,478.82,478.82,478.64,478.59,478.55,478.48,478.46
balance,MVO,SSE,3,8.52,139.27,0.64,0.73,0.12,0.1,0.11,0.11,0.13,0.34,139.21,0.42,0.13,0.86,1.72,0.12,167.19,165.79,165.79,164.83,161.94,157.88,157.66,154.82,153.43,152.28,150.68,150.68,150.68,150.68,150.68,150.11,148.11,147.04,145.97,145.29,145.29,144.75,143.93,143.93,143.69,143.09,142.89,142.64,142.56,142.2,141.82,141.53,141.35,141.03,140.93,140.47,140.4,140.11,140.11,139.91,139.89,139.62,139.6,139.5,139.45,139.44,139.37,139.33,139.29,139.27
ecoli,MVO,SSE,7,4.09,35.83,0.72,0.37,0.49,0.71,0.58,0.56,0.58,0.04,29.32,0.4,0.58,0.93,0.89,0.12,94.86,93.38,93.38,93.38,93.38,93.38,91.42,89.19,88.37,86.85,84.18,84.18,83.58,83.58,83.58,79.45,76.69,75.74,75.74,71.67,67.73,64.36,64.05,61.45,61.21,57.62,55.68,53.27,52.62,52.49,50.98,50.08,46.78,46.16,44.56,44.08,43.04,42.3,41.93,40.59,40.25,38.88,38.56,38.01,37.58,37.13,36.5,36.23,35.98,35.83
smiley,MVO,SSE,4,6.19,12.01,0.77,0.36,0.34,0.2,0.25,0.24,0.02,0.27,11.98,0.27,0.02,0.98,0.74,0.06,21.98,20.96,19.41,19.32,18.07,17.09,17.09,16.78,16.45,16.45,16.45,15.86,15.8,15.61,14.36,14.36,14.36,14.36,14.35,14.35,14.25,14.01,14.01,13.63,13.34,13.06,13.01,13.01,12.93,12.93,12.75,12.7,12.69,12.68,12.64,12.58,12.54,12.33,12.32,12.24,12.18,12.14,12.12,12.07,12.05,12.05,12.04,12.03,12.02,12.01
