optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,963920.476296,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SADE,CHI,3,963957.5342430001,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SADE,RTS,3,965173.1756869999,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SADE,ARS,3,966651.3173229999,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,3,966685.5510880001,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SSO,CHI,3,966718.170375,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SSO,RTS,3,967926.2787510002,2.19278,0.28038,0.615866,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SSO,ARS,3,969394.0131389999,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AO,MSEI,3,969426.408131,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AO,CHI,3,969455.0829970001,2.19278,0.28038,0.615866,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AO,RTS,3,970659.5392519999,2.19278,0.28038,0.6177299999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AO,ARS,3,972131.479517,2.1972609999999997,0.28060100000000004,0.5934470000000001,0.804216,0.935128,0.999733,0.999208,0.9992090000000001,0.999208,0.999733
M-EO,MSEI,3,972175.164079,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,3,972228.3619110001,2.19278,0.28038,0.6140019999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
M-EO,RTS,3,974220.3833840002,2.19278,0.28038,0.6140019999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,3,976631.998684,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
