optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,11.177745005746281,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SADE,CHI,3,11.262004952355019,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SADE,RTS,3,802.8340835190794,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SADE,ARS,3,10.677642524802447,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SSO,MSEI,3,9.977587173227947,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SSO,CHI,3,9.761098444953944,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SSO,RTS,3,800.6120331649561,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SSO,ARS,3,9.389180086463282,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AO,MSEI,3,10.311822186403615,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AO,CHI,3,6.793006545796822,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AO,RTS,3,801.9034708665051,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
AO,ARS,3,10.41254979393912,0.014170166195214513,0.0006988633628972086,0.08705831047828422,0.0005818590894709669,0.0004174206511422222,0.0008443281352649415,0.0025045239068533683,0.002501361629193179,0.0025045239068533683,0.0008443281352649415
M-EO,MSEI,3,16.64750332228668,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
M-EO,CHI,3,15.507846517647794,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
M-EO,RTS,3,1320.5341081422266,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
M-EO,ARS,3,15.764766402161783,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,MSEI,3,15.542475167109359,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,CHI,3,15.361861258297973,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,RTS,3,793.50240491014,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
GSKA,ARS,3,14.823371627336135,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,MSEI,3,21.70421206224963,0.0,0.0,0.009003975418299033,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,CHI,3,20.697018713631284,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,RTS,3,1580.8006214217382,0.0,0.0,0.00982414259758976,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
IQSA,ARS,3,19.586329532164402,0.0,0.0,0.009625654609774163,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,MSEI,3,8.35577050702772,0.008225084194097912,0.0003636619309193587,0.06118197265353397,0.0002814427117550039,0.0002434953798329454,0.00042058292880241136,0.0013850776151537662,0.0013850776151537662,0.0013850776151537662,0.00042058292880241136
SOA,CHI,3,5.12775801205869,0.0,0.0,0.00962565460977416,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
SOA,RTS,3,787.1632482029173,0.0,0.0,0.007859314078071809,0.0,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0
