optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,3,0.862746254488151,1.3597399555105182e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16
GWO,SSEI,3,0.47095815175023614,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0
MVO,SSEI,3,0.5637291383575397,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0
PSO,SSEI,3,0.426085000792096,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,0.0,0.0
