optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,7,1.3333140494771742,0.0,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0,0.0,1.3597399555105182e-16
GWO,SSEI,7,0.7883579494324948,0.0,1.3597399555105182e-16,0.0,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,1.3597399555105182e-16
MVO,SSEI,7,0.8518720159742502,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,1.3597399555105182e-16
PSO,SSEI,7,0.7713604656924566,2.7194799110210365e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
