optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,7,1.3288702258810685,0.0,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,0.0,0.0,1.3597399555105182e-16
GWO,SSEI,7,0.705285023447971,0.0,1.3597399555105182e-16,0.0,0.0,0.0,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,1.3597399555105182e-16
MVO,SSEI,7,0.8485666121760939,0.0,1.3597399555105182e-16,0.0,1.3597399555105182e-16,0.0,0.0,0.0,1.3597399555105182e-16,1.3597399555105182e-16,1.3597399555105182e-16
PSO,SSEI,7,0.6896203959667381,2.7194799110210365e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
