Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
smiley,SSA,SSE,4,5.7,12.03,0.77,0.36,0.34,0.19,0.24,0.23,0.03,0.18,12.0,0.27,0.03,0.98,0.75,0.06,0.0,23.28,20.23,18.76,17.47,16.82,16.03,15.08,13.97,13.83,13.83,13.51,13.18,13.13,12.98,12.69,12.54,12.46,12.4,12.29,12.21,12.15,12.12,12.08,12.06,12.05,12.04,12.04,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03
smiley,GWO,SSE,4,5.72,11.76,0.77,0.37,0.33,0.19,0.24,0.23,0.03,0.17,11.72,0.27,0.03,0.98,0.78,0.06,22.5,22.5,21.09,21.09,20.06,20.06,19.55,18.14,15.67,15.67,15.67,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.38,14.24,14.24,13.69,13.69,13.69,13.69,13.65,13.65,13.45,13.23,13.02,12.96,12.85,12.85,12.74,12.63,12.55,12.55,12.35,12.22,12.09,12.04,12.04,11.99,11.88,11.82,11.82,11.79,11.76
smiley,MVO,SSE,4,5.86,11.93,0.77,0.37,0.32,0.18,0.23,0.22,0.02,0.09,11.93,0.28,0.02,0.98,0.8,0.06,22.15,19.77,19.77,18.64,18.64,18.16,18.16,18.16,17.63,17.63,16.52,16.29,16.29,16.29,16.29,15.46,14.18,13.84,13.73,13.65,13.65,13.65,13.53,13.53,13.51,13.43,13.18,12.83,12.83,12.69,12.57,12.47,12.26,12.26,12.23,12.22,12.22,12.17,12.17,12.16,12.11,12.06,12.05,12.03,12.01,11.98,11.96,11.95,11.94,11.93
smiley,PSO,SSE,4,6.1,12.09,0.77,0.37,0.33,0.18,0.24,0.23,0.02,0.24,11.97,0.27,0.02,0.98,0.78,0.06,20.23,16.99,16.43,14.93,14.57,14.57,14.22,14.22,14.15,14.15,14.15,14.04,14.04,14.04,14.04,14.04,14.04,14.04,14.04,13.85,13.83,13.83,13.45,13.42,13.29,13.24,13.06,12.98,12.96,12.91,12.89,12.86,12.84,12.82,12.78,12.78,12.75,12.74,12.46,12.24,12.23,12.21,12.21,12.21,12.17,12.1,12.1,12.1,12.09,12.09
