optimizer,obj,trial,n_clusters,fitness
SADE,MSEI,1,3,0.35299069=0.3521626=0.3521626=0.3521626=0.3521626=0.3521626=0.35028429=0.35028429=0.35028429=0.3499177=0.3499177=0.3499177=0.3499177=0.3499177=0.3499177=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34981891=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34977324=0.34966152=0.34966152=0.34966152=0.34966152=0.34966152=0.34953876=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34900219=0.34890717=0.34890717=0.34890717=0.34890717=0.34890717=0.34890717=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34860985=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34779631=0.34773072=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464=0.34771464
SADE,MSEI,2,3,0.35350514=0.3506098=0.3506098=0.3506098=0.3506098=0.3506098=0.3506098=0.3506098=0.34996135=0.34996135=0.34996135=0.34996135=0.34996135=0.34996135=0.34992722=0.34992722=0.34992722=0.34937491=0.34937491=0.34937491=0.34937491=0.34937491=0.34902838=0.34902838=0.34902838=0.34902838=0.34902838=0.34878016=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214
SADE,MSEI,3,3,0.3547849=0.3547849=0.35339845=0.35339845=0.34919668=0.34919668=0.34919668=0.34919668=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34883013=0.34870199=0.34870199=0.34870199=0.34870199=0.34811907=0.34811907=0.34811907=0.34811907=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214
SADE,MSEI,4,3,0.35381764=0.35368002=0.35227425=0.35227425=0.35227425=0.35093512=0.35093512=0.35093512=0.35093512=0.35093512=0.35022662=0.35022662=0.34958786=0.34958786=0.34958786=0.34958786=0.34939893=0.34939893=0.3490997=0.3490997=0.3490997=0.3490997=0.3490997=0.3490997=0.3490997=0.3490997=0.34907155=0.34907155=0.34907155=0.34907155=0.34891411=0.34859287=0.34859287=0.34859287=0.34859287=0.34859287=0.34859287=0.34859287=0.34859287=0.34858309=0.34858309=0.34858309=0.34858309=0.34858309=0.34813628=0.34813291=0.34813291=0.34813291=0.34813291=0.34813291=0.34813291=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34803937=0.34775197=0.34775197=0.34775197=0.34775197=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34769532=0.34739005=0.34739005=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34738104=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34733262=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214
SADE,MSEI,5,3,0.35326803=0.35326019=0.35322145=0.35315963=0.35315963=0.3529475=0.3529475=0.3529475=0.35272969=0.34928027=0.34928027=0.34928027=0.34928027=0.34926521=0.34926521=0.34926521=0.34926521=0.34905804=0.34905804=0.34905804=0.34905804=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.3481931=0.34805649=0.34769606=0.34769606=0.34769606=0.34769606=0.34769606=0.34769606=0.34769606=0.34769606=0.34769606=0.34767043=0.34767043=0.34767043=0.34767043=0.34767043=0.34767043=0.34767043=0.34767043=0.34767043=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473945=0.3473077=0.3473077=0.3473077=0.3473077=0.3473077=0.34730159=0.34730159
SADE,MSEI,6,3,0.35117708=0.35117708=0.35117708=0.35117708=0.35095849=0.35095849=0.35095849=0.35095849=0.35095849=0.35095849=0.35095849=0.35068291=0.35068291=0.35068291=0.35068291=0.35068291=0.35006219=0.34994052=0.34994052=0.34994052=0.34994052=0.34994052=0.34963297=0.34963297=0.34963297=0.34921914=0.34920868=0.34920868=0.34920868=0.34920868=0.34920868=0.34920868=0.34920868=0.34920868=0.34920868=0.3491903=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34853655=0.34848822=0.34848822=0.34848822=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.3479291=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34788424=0.34783199=0.34783199=0.34783199=0.34783199=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234=0.34781234
SADE,MSEI,7,3,0.35419519=0.35419519=0.35340776=0.35340776=0.35338577=0.35149013=0.35149013=0.35149013=0.35149013=0.35149013=0.35149013=0.35149013=0.35149013=0.35105737=0.34978866=0.34978866=0.34978866=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34975682=0.34914971=0.34914971=0.34914971=0.34914971=0.34914971=0.34914971=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34906326=0.34892955=0.34892955=0.34892955=0.34892955=0.34892955=0.34892955=0.34892955=0.34892955=0.3488728=0.3488728=0.3488728=0.3488728=0.34881071=0.34881071=0.34881071=0.34881071=0.34881071=0.34881071=0.34881071=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34761311=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159
SADE,MSEI,8,3,0.35169888=0.35169888=0.3515978=0.3515978=0.3515978=0.35032285=0.35032285=0.35032285=0.35032285=0.35012801=0.34990864=0.34990864=0.34990864=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34942661=0.34809803=0.34809803=0.34809803=0.34809803=0.34809803=0.34770708=0.34770708=0.34770708=0.34770708=0.34770708=0.34770708=0.34770708=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159=0.34730159
SADE,MSEI,9,3,0.35062395=0.35062395=0.35024889=0.34948986=0.34948986=0.34948986=0.34948986=0.34948986=0.34948986=0.34948986=0.34948986=0.34922059=0.34922059=0.34922059=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34884342=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.34838492=0.3480429=0.3480429=0.3480429=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34795317=0.34754085=0.34754085=0.34754085=0.34754085=0.34754085=0.34754085=0.34754085=0.34754085=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214
SADE,MSEI,10,3,0.35112482=0.35112482=0.35112482=0.35112482=0.35112482=0.35112482=0.35112482=0.35112482=0.35112482=0.35071302=0.35071302=0.35071302=0.35071302=0.34984273=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34848604=0.34760652=0.34760652=0.34760652=0.34760652=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34746663=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214=0.34723214
