optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,2,963950.429239,62.61698,1.1813699999999998,0.293798,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SADE,CHI,2,963985.241409,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SADE,RTS,2,965182.6615210001,77.20740599999999,1.1853539999999998,0.263874,0.25664699999999996,-0.31473000000000007,0.641189,0.15571600000000002,0.239234,0.188636,0.652024
SADE,ARS,2,966630.0506620001,77.33648199999999,1.186205,0.28525,0.25583199999999995,-0.31500900000000004,0.641674,0.157533,0.242998,0.191135,0.6526280000000001
SSO,MSEI,2,966661.9510009999,62.61698,1.1813699999999998,0.293798,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SSO,CHI,2,966691.5253670001,62.61698,1.1813699999999998,0.293615,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SSO,RTS,2,967883.0257450001,77.721238,1.178755,0.26785899999999996,0.25451299999999993,-0.309003,0.643632,0.16307,0.256142,0.19925800000000002,0.6551690000000001
SSO,ARS,2,969336.3025989998,77.880428,1.175231,0.236307,0.25439,-0.30802300000000005,0.6449580000000001,0.169205,0.267907,0.207395,0.656763
AO,MSEI,2,969366.9563399998,62.65379,1.1817790000000001,0.291041,0.355232,-0.2663670000000001,0.499397,6.3e-05,6.3e-05,6.3e-05,0.499397
AO,CHI,2,969393.8047049999,62.626846,1.181575,0.293083,0.35544099999999995,-0.26582700000000004,0.49937699999999996,3.300000000000001e-05,3.300000000000001e-05,3.300000000000001e-05,0.49937699999999996
AO,RTS,2,970584.51228,77.733776,1.1748350000000003,0.24937899999999996,0.255027,-0.30562600000000006,0.64337,0.16051200000000002,0.25305999999999995,0.196411,0.6550050000000001
AO,ARS,2,972029.6462059999,77.84341699999999,1.1684439999999998,0.231524,0.25538,-0.30174200000000007,0.6444279999999999,0.162805,0.258662,0.19982300000000003,0.656348
M-EO,MSEI,2,972070.058468,62.61698,1.1813699999999998,0.294164,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
M-EO,CHI,2,972117.714491,62.62164800000001,1.1814619999999998,0.29313599999999995,0.355523,-0.2657170000000001,0.499389,4.800000000000001e-05,4.800000000000001e-05,4.800000000000001e-05,0.499389
M-EO,RTS,2,974076.5791999999,77.63181399999999,1.1816479999999998,0.202393,0.255753,-0.313022,0.6436259999999999,0.16386099999999998,0.256523,0.19996400000000003,0.655063
M-EO,ARS,2,976463.0678780001,77.36648500000001,1.179334,0.240096,0.257247,-0.31142900000000007,0.6427229999999999,0.161219,0.250621,0.19619500000000004,0.653923
GSKA,MSEI,2,976509.8048019999,62.61698,1.1813699999999998,0.293798,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
GSKA,CHI,2,976552.466722,62.617019000000006,1.1813779999999998,0.29406299999999996,0.355586,-0.265624,0.499386,4.600000000000001e-05,4.600000000000001e-05,4.600000000000001e-05,0.499386
GSKA,RTS,2,977746.1017809998,77.623874,1.1834139999999997,0.184247,0.2549,-0.312971,0.642853,0.16024100000000002,0.25006199999999995,0.195307,0.654184
GSKA,ARS,2,979197.723074,77.392674,1.181818,0.20336600000000002,0.255815,-0.31164500000000006,0.641961,0.15821900000000003,0.245337,0.192352,0.6530579999999999
IQSA,MSEI,2,979250.7451549999,62.61698,1.1813699999999998,0.293615,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
IQSA,CHI,2,979314.963432,62.61698,1.1813699999999998,0.293981,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
IQSA,RTS,2,981678.649092,77.55051599999999,1.1843590000000002,0.24669500000000003,0.25589999999999996,-0.315337,0.643274,0.163665,0.255087,0.19937900000000003,0.6545650000000001
IQSA,ARS,2,984555.348284,77.855647,1.1746279999999998,0.18539100000000003,0.255421,-0.30955600000000005,0.6452310000000001,0.169688,0.269027,0.208103,0.657098
SOA,MSEI,2,984601.6865330001,62.66854500000001,1.182278,0.286017,0.355049,-0.266649,0.4993679999999999,3.1e-05,3.1e-05,3.1e-05,0.4993679999999999
SOA,CHI,2,984623.53725,62.652319,1.181736,0.28772,0.355171,-0.266245,0.49937899999999996,2.600000000000001e-05,2.600000000000001e-05,2.600000000000001e-05,0.49937899999999996
SOA,RTS,2,985801.2652339998,77.89217199999999,1.16913,0.21915800000000002,0.25377200000000005,-0.299973,0.6437419999999999,0.160818,0.255423,0.19735,0.6556040000000001
SOA,ARS,2,987242.5219490001,77.686839,1.1741009999999998,0.22451600000000002,0.253976,-0.303105,0.642481,0.155804,0.24467100000000003,0.190355,0.65399
AAEO,MSEI,2,987284.939435,62.617037,1.1813759999999998,0.294163,0.355587,-0.26562600000000003,0.499388,4.800000000000001e-05,4.800000000000001e-05,4.800000000000001e-05,0.499388
AAEO,CHI,2,987344.1003749998,62.61698,1.1813699999999998,0.294164,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
AAEO,RTS,2,989699.6248240002,77.458439,1.181884,0.18332900000000002,0.255493,-0.31122299999999997,0.6423110000000001,0.158914,0.246835,0.193327,0.653484
