optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,2,13.279559962231232,0.013856486808230728,0.00028387203689925455,0.008404012864234702,0.00019214866929310228,0.000353182357681955,5.337498373665349e-05,3.238655413730965e-05,3.238655413730965e-05,3.238655413730965e-05,5.337498373665349e-05
SADE,CHI,2,12.469293012042717,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SADE,NMIS,2,15.757320036745057,0.06286070187326938,0.003054921166467829,0.1667663488870315,0.0004243478656846413,0.002937622621554159,2.3213980461971512e-05,0.0012026341459017733,0.0008999141934404408,0.001177685583393694,0.00013682511140543848
SADE,ARS,2,12.266216863831602,0.4108017057467548,0.002748346775790819,0.09668477494759278,0.0012301056865164034,0.0017110360733907462,0.002312516666606588,0.00798243042910839,0.01651921066852503,0.01097386212780168,0.002861547561101242
SSO,MSEI,2,11.030034863463394,0.017642426168504585,0.0002989407224777909,0.009015337609996763,0.000211767692426295,0.00036138007077806474,8.92188320927859e-05,5.342700108039422e-05,5.342700108039422e-05,5.342700108039422e-05,8.92188320927859e-05
SSO,CHI,2,10.518396653215616,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SSO,NMIS,2,13.908849075819985,0.15513629201089107,0.008118003585994656,0.165720570402242,0.0012860624660826837,0.008006077483179056,0.0002457211608488086,0.002774989289268614,0.0031681933162117574,0.0029493594408127213,0.00045684911197363707
SSO,ARS,2,10.680571708423042,0.33282274201809703,0.007351839452363843,0.10582673084391822,0.0017970345943618623,0.00572213140165251,0.0018744184283250081,0.006508464915443239,0.013714491484071391,0.009000706392031438,0.0023545561034820153
AO,MSEI,2,11.521184232803206,0.03425850492943416,0.0006818023499845408,0.006717120828317912,0.0002789583800099574,0.0007907970662565727,0.00012708702180440066,0.00010315037566582101,0.00010315037566582101,0.00010315037566582101,0.00012708702180440066
AO,CHI,2,7.451797848553258,0.026589180673514304,0.0004868139046677058,0.005114968121981685,0.0003512343314022032,0.0005290337103310799,1.5670212364715874e-05,8.498365855987975e-06,8.498365855987975e-06,8.498365855987975e-06,1.5670212364715874e-05
AO,NMIS,2,14.145664161473372,0.17635732124486758,0.015609685063375798,0.16057635373519005,0.001608510698337651,0.013605694110269496,0.00040189136177163053,0.0028020429055323954,0.002722951013555377,0.002665853209262156,0.0008068842681712341
AO,ARS,2,11.756914160052045,0.28271481959348593,0.00821202431397602,0.1083161856633932,0.0010656396097075964,0.007301955598026846,0.002077473091148101,0.008124113968783165,0.015485074534316363,0.010720580467286066,0.0025236349445459274
M-EO,MSEI,2,18.57455481357056,0.01486124564840513,0.0002498644076738648,0.007615710662104288,0.00021546848184054193,0.00038494444043553116,9.803060746522304e-05,1.766981104093143e-05,1.766981104093143e-05,1.766981104093143e-05,9.803060746522304e-05
M-EO,CHI,2,16.751397023121008,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
M-EO,NMIS,2,23.34885911955317,0.15008479005030426,0.013235925690668084,0.16449239585599224,0.0010667963462837916,0.012181641423789242,0.00026146807750766456,0.00366170937617331,0.003551384080733712,0.0037368235173740865,0.0005666558822503038
M-EO,ARS,2,18.232901220096096,0.4143988836374947,0.007481332694706779,0.087897877587826,0.0012543014877700721,0.004667461360906537,0.0024096804767437343,0.007676856995758966,0.016711052098004556,0.010798534931492637,0.0030510224151549
GSKA,MSEI,2,15.012417462676794,0.012994672626375471,0.0001716618122291147,0.006889683108339125,0.00016845705024657193,0.00018713037641649203,6.356099432827845e-05,2.5819888974716114e-05,2.5819888974716114e-05,2.5819888974716114e-05,6.356099432827845e-05
GSKA,CHI,2,14.774137397260215,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
GSKA,NMIS,2,18.016539431138018,0.05461754835012244,0.009727796598750766,0.1668118633704183,0.0012348229742670713,0.007952943899378808,6.941021378569986e-05,0.0027820897421422805,0.0020832669322751523,0.0027359702727429856,0.00032893768406796277
GSKA,ARS,2,14.729159273975995,0.48603206921628694,0.002830195321096255,0.10723134502871194,0.0015439905008343344,0.0016776491488587997,0.0025815725181885896,0.008598252018740654,0.018171464962651984,0.011935451394899143,0.003216687219278038
IQSA,MSEI,2,23.150030102879743,0.012160169452402236,0.0002783762441972209,0.0048477880408376835,0.00013679262488241675,0.0003151084469406323,6.80604306643897e-05,2.6436506745197805e-05,2.6436506745197805e-05,2.6436506745197805e-05,6.80604306643897e-05
IQSA,CHI,2,21.905908353801532,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
IQSA,NMIS,2,27.965649098457735,0.15756010273331733,0.011218594732754035,0.15810420930864275,0.0018755514744558158,0.010571121037997814,0.0002768894685208757,0.002162581790360771,0.002379090395741846,0.0021866504064436054,0.0005481727221718972
IQSA,ARS,2,21.86540522271112,0.5039683604663185,0.007398832415395762,0.10911317442097548,0.0016591550727872186,0.004459426470348445,0.0032157883084003463,0.011022543011684935,0.022380124639708537,0.015025485349898022,0.003941356788383052
SOA,MSEI,2,9.38294027968093,0.10619292068892526,0.002988677894246116,0.007814896672381525,0.0012125020045802432,0.002168881175988107,0.00013671137480107646,1.4181364924121767e-05,1.4181364924121767e-05,1.4181364924121767e-05,0.00013671137480107646
SOA,CHI,2,5.705464824302194,0.05268758931454263,0.0018026844180585818,0.003747017184078253,0.0006923269940329251,0.0010404806581575678,3.489667287547368e-05,2.1602468994692868e-05,2.1602468994692868e-05,2.1602468994692868e-05,3.489667287547368e-05
SOA,NMIS,2,11.691053205767888,0.3010485111812435,0.01882912722943424,0.1579533352361457,0.002183244527456029,0.018134298871353018,0.00045911630092795695,0.00538311568187462,0.005123539249819846,0.005456124387633895,0.0009877494059167425
SOA,ARS,2,9.951309724954159,0.3243886390341776,0.012189424560294506,0.10429214179409683,0.000986423956634374,0.008960573890351247,0.0026768513842448135,0.009112488926986106,0.018171897992963388,0.012280023932296623,0.0032723793586115083
AAEO,MSEI,2,21.256674820139146,0.009066311819036192,0.0001748809118609937,0.007553604069875822,0.00010514011814928247,0.00023037168035831523,5.8585170668202283e-05,1.8135294011647258e-05,1.8135294011647258e-05,1.8135294011647258e-05,5.8585170668202283e-05
AAEO,CHI,2,20.825909883505666,0.00018024982663063805,1.897366596099414e-05,0.0009655533819180241,9.486832980514626e-06,1.8973665961011698e-05,6.324555320343084e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320343084e-06
AAEO,NMIS,2,26.820397187791603,0.1994433152663799,0.011002811559879703,0.163119066904448,0.002154056895978168,0.009431172956389523,0.00024336757749907748,0.0032647390571240277,0.0036416127379683507,0.0034796968258743463,0.00045385386781795833
AAEO,ARS,2,20.704134929162926,0.4074934701644513,0.008466854394244253,0.11032539963922885,0.002470915260024545,0.005535977380332725,0.002906287437034869,0.010422861411339978,0.0204999089699876,0.01399388918222681,0.0035097421557715477
RUN,MSEI,2,23.45285016278464,0.015050194535472933,0.00017009801096233272,0.005663263291699511,0.0001727554469313339,0.000355621521658446,3.910100879631155e-05,1.3374935098492588e-05,1.3374935098492588e-05,1.3374935098492588e-05,3.910100879631155e-05
RUN,CHI,2,22.57954899556572,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
RUN,NMIS,2,28.079457565264477,0.07515792913000749,0.012191476257341937,0.1669611578781125,0.0008514928067811312,0.011381445182596308,7.545418035688203e-05,0.003258903189725028,0.00244303567991409,0.003201630834434229,0.0003834188310450996
