optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,2,324348.120016,62.640145999999994,1.1816849999999999,0.29132100000000005,0.35528899999999997,-0.265916,0.499404,3.6e-05,3.6e-05,3.6e-05,0.499404
SADE,CHI,2,324390.15136200003,62.61698,1.1813699999999998,0.293249,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SADE,NMIS,2,324436.248245,78.302682,1.170931,0.311581,0.252034,-0.303996,0.6466449999999999,0.175888,0.28245299999999995,0.21678100000000003,0.658949
SADE,ARS,2,324483.063897,77.22358999999999,1.1878889999999998,0.181348,0.256334,-0.31659000000000004,0.6412599999999999,0.156882,0.24083099999999996,0.18998500000000001,0.652061
SSO,MSEI,2,324521.809496,62.646617000000006,1.181831,0.29119700000000004,0.35522299999999996,-0.266042,0.4994140000000001,3.9000000000000006e-05,3.9000000000000006e-05,3.9000000000000006e-05,0.4994140000000001
SSO,CHI,2,324557.421744,62.61698,1.1813699999999998,0.293432,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
SSO,NMIS,2,324597.27216799994,78.284519,1.1659439999999999,0.250101,0.252507,-0.300029,0.646607,0.174029,0.280504,0.21479100000000004,0.6590199999999999
SSO,ARS,2,324638.40053399996,77.628166,1.176631,0.22214499999999998,0.25666,-0.30970099999999995,0.64376,0.162826,0.25581899999999996,0.19898600000000002,0.6553229999999999
AO,MSEI,2,324674.971068,62.675726,1.181811,0.28767299999999996,0.35504800000000003,-0.266374,0.49947800000000003,5.8e-05,5.8e-05,5.8e-05,0.49947800000000003
AO,CHI,2,324706.99626000004,62.63861200000001,1.181801,0.291441,0.35529099999999997,-0.266089,0.49936700000000006,2.5e-05,2.5e-05,2.5e-05,0.49936700000000006
AO,NMIS,2,324741.52443,78.475303,1.1472069999999999,0.266933,0.251468,-0.282667,0.646725,0.16764,0.27514800000000006,0.20833200000000002,0.6596780000000001
AO,ARS,2,324784.63360299997,77.666278,1.173569,0.20810899999999996,0.254439,-0.30379,0.6428749999999999,0.15747499999999998,0.24739999999999998,0.192443,0.6544200000000001
M-EO,MSEI,2,324833.617072,62.6432,1.1816010000000001,0.29257599999999995,0.35527600000000004,-0.26580600000000004,0.499429,1.7e-05,1.7e-05,1.7e-05,0.499429
M-EO,CHI,2,324892.28502400004,62.61698,1.1813699999999998,0.293249,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
M-EO,NMIS,2,324957.38188400003,78.279234,1.162308,0.314655,0.252739,-0.297471,0.6466310000000001,0.173344,0.27999199999999996,0.214115,0.659109
M-EO,ARS,2,325027.102824,77.31085399999999,1.1850650000000003,0.288222,0.25673499999999994,-0.315578,0.6420939999999999,0.15943,0.246258,0.19353700000000001,0.653096
GSKA,MSEI,2,325082.332775,62.635225000000005,1.181617,0.29519,0.3553799999999999,-0.26578799999999997,0.49939800000000006,2e-05,2e-05,2e-05,0.49939800000000006
GSKA,CHI,2,325131.580028,62.61698,1.1813699999999998,0.293981,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
GSKA,NMIS,2,325185.21144499996,78.338891,1.1645859999999997,0.248405,0.25247100000000006,-0.29900499999999997,0.6466919999999999,0.17391299999999998,0.28097300000000003,0.21484,0.6591799999999999
GSKA,ARS,2,325239.848337,77.52276799999999,1.185285,0.22314700000000004,0.255312,-0.31479200000000007,0.6427849999999999,0.161354,0.25081499999999995,0.19636000000000003,0.6539889999999999
IQSA,MSEI,2,325301.095988,62.639410999999996,1.1817459999999997,0.29196399999999995,0.35534299999999996,-0.26592400000000005,0.4994090000000001,3.100000000000001e-05,3.100000000000001e-05,3.100000000000001e-05,0.4994090000000001
IQSA,CHI,2,325375.629226,62.61698,1.1813699999999998,0.293981,0.35558999999999996,-0.2656200000000001,0.49939,5e-05,5e-05,5e-05,0.49939
IQSA,NMIS,2,325457.022468,78.31804200000002,1.1510070000000003,0.23804700000000004,0.253446,-0.2878299999999999,0.6467069999999999,0.17025400000000002,0.27767400000000003,0.21107800000000002,0.659474
IQSA,ARS,2,325540.279284,77.597392,1.1845210000000002,0.226471,0.255532,-0.31553200000000003,0.6434150000000001,0.164339,0.25659299999999996,0.200339,0.6547540000000001
SOA,MSEI,2,325593.95499299996,62.707035999999995,1.1834120000000001,0.2896310000000001,0.35448500000000005,-0.26706700000000005,0.499427,1.3000000000000001e-05,1.3000000000000001e-05,1.3000000000000001e-05,0.499427
SOA,CHI,2,325619.42612400005,62.704297,1.182866,0.2870440000000001,0.3547950000000001,-0.2672,0.49938200000000005,2e-05,2e-05,2e-05,0.49938200000000005
SOA,NMIS,2,325647.184556,78.59677199999999,1.153069,0.30657299999999993,0.250177,-0.28715799999999997,0.6466689999999999,0.16734299999999996,0.274339,0.20786600000000002,0.659594
