optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,4,1.0737532559360807,0.0,0.0,0.0,4.2491873609703695e-18,0.0,3.3993498887762956e-17,0.0,0.0,0.0,6.798699777552591e-17
GWO,SSEI,4,0.5765564777481331,0.0,0.0,0.0,4.2491873609703695e-18,0.0,3.3993498887762956e-17,0.0,0.0,0.0,6.798699777552591e-17
MVO,SSEI,4,0.6454008182000827,0.0,0.0,0.0,4.2491873609703695e-18,0.0,3.3993498887762956e-17,0.0,0.0,0.0,6.798699777552591e-17
PSO,SSEI,4,0.5555025232465896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
