optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,ARS,2,3,324514.50943,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,3,3,324518.72944,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,4,3,324522.93316,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,5,3,324527.10143,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,6,3,324531.26168,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,7,3,324535.42682,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,8,3,324539.57535,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,9,3,324543.7256,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SADE,ARS,10,3,324547.86696,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,1,3,324552.02661,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,2,3,324555.98176,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,3,3,324559.87741,2.21195,0.28116,0.28759,0.80331,0.9347,0.99867,0.99562,0.99562,0.99562,0.99867
SSO,MSEI,4,3,324563.76414,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,5,3,324567.67974,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,6,3,324571.55575,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,7,3,324575.48487,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,8,3,324579.35449,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,9,3,324583.27187,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,10,3,324587.19949,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,1,3,324591.11408,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,2,3,324594.9639,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,3,3,324598.81347,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,4,3,324602.64324,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,5,3,324606.46495,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,6,3,324610.33595,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,7,3,324614.20542,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,8,3,324618.0362,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,9,3,324621.87786,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,CHI,10,3,324625.7546,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,NMIS,1,3,324629.59114,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,NMIS,2,3,324634.51182,17.9596,0.26194,0.67951,0.80871,0.81333,0.77294,0.57458,0.99244,0.7278,0.79845
SSO,NMIS,3,3,324639.40623,17.60571,0.26123,1.34235,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,4,3,324644.28141,17.60571,0.26123,1.34235,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,5,3,324649.16125,17.60571,0.26123,1.34235,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,6,3,324654.03348,17.60571,0.26123,1.34235,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,7,3,324658.96803,83.3585,0.71895,0.47527,0.41083,0.168,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,8,3,324663.92319,17.60571,0.26123,1.34235,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,NMIS,9,3,324668.85211,24.05071,0.32163,0.23281,0.76554,0.6861,0.75368,0.52232,1.0,0.68622,0.77629
SSO,NMIS,10,3,324673.7504,17.60571,0.26123,1.19275,0.81018,0.81655,0.77429,0.57938,1.0,0.73368,0.79976
SSO,ARS,1,3,324678.65315,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,2,3,324682.35398,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,3,3,324686.04055,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,4,3,324689.72475,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,5,3,324693.41304,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,6,3,324697.08121,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,7,3,324700.74658,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,8,3,324704.39677,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,9,3,324708.06663,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
SSO,ARS,10,3,324711.74524,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,1,3,324715.41581,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,2,3,324719.39086,2.21251,0.2814,0.38381,0.80349,0.93467,0.99867,0.99562,0.99562,0.99562,0.99867
AO,MSEI,3,3,324723.41544,2.20519,0.28089,0.63589,0.80355,0.9349,0.99867,0.99562,0.99562,0.99562,0.99867
AO,MSEI,4,3,324727.42209,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,5,3,324731.43944,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,6,3,324735.36498,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,7,3,324739.34256,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,8,3,324743.32246,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,MSEI,9,3,324747.36152,2.20534,0.28111,0.3776,0.80363,0.93488,0.99867,0.99562,0.99562,0.99562,0.99867
AO,MSEI,10,3,324751.327,2.21195,0.28116,0.59462,0.80331,0.9347,0.99867,0.99562,0.99562,0.99562,0.99867
AO,CHI,1,3,324755.29469,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,2,3,324757.90075,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,3,3,324760.52756,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,4,3,324763.14031,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,5,3,324765.76261,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,6,3,324768.39162,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,7,3,324770.96341,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,8,3,324773.54726,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,9,3,324776.16472,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,CHI,10,3,324778.77247,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,1,3,324781.36053,31.8064,0.5909,0.0328,0.48403,0.3219,0.78523,0.71713,0.76159,0.73869,0.78656
AO,NMIS,2,3,324786.12199,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,3,3,324791.04447,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,4,3,324795.97054,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,5,3,324800.89702,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,6,3,324805.82908,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,7,3,324810.68493,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,8,3,324815.6,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,9,3,324820.50694,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,NMIS,10,3,324825.33226,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,1,3,324830.23948,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,2,3,324834.30399,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,3,3,324838.37149,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,4,3,324842.43167,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,5,3,324846.48079,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,6,3,324850.522,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,7,3,324854.56596,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,8,3,324858.62247,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,9,3,324862.70483,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
AO,ARS,10,3,324866.77101,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,1,3,324870.83134,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,2,3,324877.51617,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,3,3,324884.23693,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,4,3,324890.96107,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,5,3,324897.72267,2.22246,0.28203,0.59787,0.80283,0.93438,0.99733,0.99208,0.99209,0.99208,0.99733
M-EO,MSEI,6,3,324904.48088,2.20283,0.28101,0.6591,0.80373,0.93496,0.99867,0.99562,0.99562,0.99562,0.99867
M-EO,MSEI,7,3,324911.11243,2.20534,0.28111,0.3776,0.80363,0.93488,0.99867,0.99562,0.99562,0.99562,0.99867
M-EO,MSEI,8,3,324917.80664,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,9,3,324924.52085,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,MSEI,10,3,324931.26822,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,1,3,324938.01558,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,2,3,324944.22047,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,3,3,324950.40913,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,4,3,324956.59265,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,5,3,324962.75456,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,6,3,324968.90144,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,7,3,324975.11126,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,8,3,324981.25151,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,9,3,324987.52028,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,CHI,10,3,324993.69556,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,1,3,324999.87401,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,2,3,325008.18125,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,3,3,325016.57123,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,4,3,325024.88856,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,5,3,325033.06138,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,6,3,325041.1292,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,7,3,325049.17592,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,8,3,325057.23456,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,9,3,325065.27697,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,NMIS,10,3,325073.28227,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,1,3,325081.3267,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,2,3,325087.52826,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,3,3,325093.72144,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,4,3,325099.93543,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,5,3,325106.13243,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,6,3,325112.293,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,7,3,325118.49056,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,8,3,325124.69906,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,9,3,325130.8868,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
M-EO,ARS,10,3,325137.08816,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,1,3,325143.30342,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,2,3,325149.06876,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,3,3,325154.84421,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,4,3,325160.63395,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,5,3,325166.44424,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,6,3,325172.22367,2.20519,0.28089,0.63589,0.80355,0.9349,0.99867,0.99562,0.99562,0.99562,0.99867
GSKA,MSEI,7,3,325178.03689,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,8,3,325183.80521,2.20283,0.28101,0.36809,0.80373,0.93496,0.99867,0.99562,0.99562,0.99562,0.99867
GSKA,MSEI,9,3,325189.57147,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,MSEI,10,3,325195.30161,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,1,3,325201.03215,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,2,3,325206.73269,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,3,3,325212.44727,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,4,3,325218.19777,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,5,3,325223.88719,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,6,3,325229.56712,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,7,3,325235.25643,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,8,3,325240.94378,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,9,3,325246.63209,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,10,3,325252.31645,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,1,3,325258.01054,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,2,3,325264.81086,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,3,3,325271.62053,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,4,3,325278.42657,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,5,3,325285.22635,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,6,3,325291.90355,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,7,3,325298.68732,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,8,3,325305.45526,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,9,3,325312.14365,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,NMIS,10,3,325318.9014,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,1,3,325325.67216,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,2,3,325331.18136,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,3,3,325336.68713,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,4,3,325342.1242,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,5,3,325347.60469,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,6,3,325353.05754,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,7,3,325358.50627,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,8,3,325364.03535,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,9,3,325369.53348,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,10,3,325375.03723,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,1,3,325380.54201,2.21195,0.28116,0.59462,0.80331,0.9347,0.99867,0.99562,0.99562,0.99562,0.99867
IQSA,MSEI,2,3,325388.83446,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,3,3,325397.04923,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,4,3,325405.2638,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,5,3,325413.50532,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,6,3,325421.74671,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,7,3,325429.9146,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,8,3,325438.13507,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,9,3,325446.31606,2.20283,0.28101,0.36809,0.80373,0.93496,0.99867,0.99562,0.99562,0.99562,0.99867
IQSA,MSEI,10,3,325454.50047,2.20283,0.28101,0.36809,0.80373,0.93496,0.99867,0.99562,0.99562,0.99562,0.99867
IQSA,CHI,1,3,325462.72135,2.19278,0.28038,0.62705,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,CHI,2,3,325470.59174,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,CHI,3,3,325478.47304,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,CHI,4,3,325486.34579,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
IQSA,CHI,5,3,325494.20757,2.19278,0.28038,0.60841,0.8044,0.93526,1.0,1.0,1.0,1.0,1.0
