optimizer,obj,n_clusters,time_run,MIS,NMIS,RaS,ARS,HS,CS,VMS,PrS,ReS,FmS
SSA,SSEI,7,9.287313333333335,1.44725052,0.80997839,0.9099033100000001,0.7068341,0.85395408,0.77030959,0.8099781199999999,0.89474002,0.6617566,0.7608113099999999
GWO,SSEI,7,40.88915,1.5015301,0.8440806899999999,0.92053612,0.7434273,0.8859819,0.80596393,0.8440807500000002,0.91696262,0.6960426600000001,0.7913738499999999
MVO,SSEI,7,66.62504,1.48908021,0.8341536399999999,0.91539548,0.7251351600000001,0.8786358,0.79395859,0.83415375,0.9097173499999999,0.6763974300000001,0.7758965300000001
PSO,SSEI,7,94.73707999999999,1.4199651300000002,0.79110398,0.89254639,0.64661403,0.83785426,0.74929521,0.79110405,0.85321024,0.60842108,0.71031743
