Dataset,Optimizer,objfname,k,ExecutionTime,SSE,Purity,Entropy,HS,CS,VM,AMI,ARI,Fmeasure,TWCV,SC,Accuracy,DI,DB,STDev,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
iris,SSA,SSE,3,1.87,3.47,0.92,0.18,0.81,0.83,0.82,0.82,0.81,0.33,3.11,0.22,0.81,0.87,0.63,0.06,0.0,17.03,16.25,10.4,9.96,8.39,7.66,6.96,6.87,6.24,6.21,5.66,5.34,5.19,4.8,4.38,4.27,4.07,4.0,3.81,3.71,3.62,3.58,3.56,3.54,3.52,3.5,3.49,3.48,3.48,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47
aggregation,SSA,SSE,7,10.35,12.07,0.9,0.11,0.87,0.8,0.83,0.83,0.71,0.09,11.65,0.28,0.71,0.97,0.82,0.05,0.0,21.94,20.72,19.54,19.54,18.85,18.38,17.74,16.9,16.26,16.14,16.14,15.96,14.82,13.94,13.78,13.51,13.11,12.96,12.65,12.51,12.4,12.33,12.25,12.17,12.13,12.12,12.11,12.09,12.09,12.08,12.08,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07
banknote,SSA,SSE,2,29.29,558.63,0.67,0.85,0.15,0.18,0.15,0.15,0.14,0.46,498.6,0.39,0.14,0.98,1.13,0.28,0.0,770.41,714.86,676.78,667.68,633.43,613.12,606.72,605.0,596.47,589.06,574.73,574.73,572.88,568.6,566.42,564.78,563.39,562.79,561.14,560.75,560.39,560.34,559.77,559.59,559.29,559.06,559.0,558.82,558.76,558.68,558.67,558.65,558.65,558.64,558.64,558.64,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63,558.63
balance,SSA,SSE,3,8.12,140.84,0.65,0.74,0.11,0.09,0.1,0.09,0.11,0.29,140.59,0.42,0.11,0.86,1.72,0.13,0.0,161.31,157.72,152.65,151.27,148.03,147.36,147.3,146.6,145.99,144.41,144.36,143.4,142.91,142.69,142.33,142.24,142.06,141.74,141.49,141.33,141.24,141.11,141.03,140.99,140.95,140.92,140.9,140.88,140.87,140.86,140.85,140.85,140.85,140.85,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84
ecoli,SSA,SSE,7,4.66,32.65,0.71,0.34,0.52,0.55,0.53,0.52,0.48,0.03,24.09,0.39,0.48,0.95,1.35,0.11,0.0,58.41,52.55,50.12,50.12,49.92,49.06,46.92,45.56,44.46,42.78,40.97,40.17,39.5,39.01,37.96,37.37,36.37,35.53,34.92,34.34,33.97,33.61,33.42,33.18,33.04,32.91,32.81,32.75,32.72,32.7,32.68,32.67,32.67,32.66,32.66,32.66,32.66,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65
smiley,SSA,SSE,4,6.64,11.96,0.77,0.38,0.31,0.18,0.22,0.22,0.03,0.11,11.93,0.28,0.03,0.98,0.83,0.06,0.0,20.19,17.81,17.81,16.23,15.47,14.93,14.73,14.62,13.98,13.2,13.14,13.0,12.78,12.51,12.36,12.28,12.21,12.16,12.12,12.07,12.05,12.03,12.0,11.99,11.98,11.97,11.97,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96
