optimizer,obj,trial,n_clusters,fitness
SADE,CHI,1,4,602.99093604=635.51454771=635.51454771=635.63942205=635.63942205=635.63942205=635.63942205=635.63942205=635.63942205=641.92828487=641.92828487=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=658.57400128=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.59153787=659.97433306=659.97433306=659.97433306=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.83835726=660.86416999
SADE,CHI,2,4,623.1482171=623.1482171=623.1482171=624.54806773=624.54806773=626.96618603=626.96618603=626.96618603=626.96618603=630.06570855=630.06570855=653.11897304=653.11897304=653.11897304=653.11897304=653.11897304=653.11897304=653.11897304=653.11897304=653.11897304=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.13411198=657.3820514=657.3820514=657.42400303=657.42400303=657.42400303=657.42400303=658.26583154=658.26583154=658.26583154=658.26583154=658.26583154=658.26583154=658.82306918=659.34298311=659.34298311=659.34298311=659.34298311=659.61075605=659.61075605=659.61075605=659.61075605=659.61075605=659.61075605=659.61075605=659.61075605=659.68882128=659.68882128=659.68882128=659.68882128=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.43596816=660.43596816=660.43596816=660.43596816=660.53636289=660.76077989=660.76077989=660.83835726=660.83835726=660.83835726=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999
SADE,CHI,3,4,605.12738166=605.12738166=605.12738166=652.48706966=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=654.61011775=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.1573409=657.93920207=657.93920207=657.93920207=657.93920207=657.93920207=657.93920207=657.93920207=657.93920207=657.93920207=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.8045546=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999
SADE,CHI,4,4,592.82963359=598.30150644=604.93363322=655.0957482=655.0957482=655.0957482=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=655.88832539=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.43596816=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999
SADE,CHI,5,4,650.54051561=650.54051561=650.54051561=650.54051561=650.54051561=650.54051561=650.54051561=650.54051561=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=653.47255907=656.68605573=656.68605573=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.46397974=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=658.48218396=659.50502866=659.50502866=659.80735801=659.80735801=659.80735801=659.80735801=659.80735801=659.80735801=660.57188521=660.57188521=660.57188521=660.57188521=660.57188521=660.57188521=660.57188521=660.57188521=660.57188521=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757
SADE,CHI,6,4,644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=644.46963722=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.13341267=659.25206438=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.51076022=659.65088202=659.65088202=659.65088202=659.65088202=659.65088202=659.65088202=659.6594946=659.6594946=659.6594946=659.6594946=659.6594946=659.74789503=659.74789503=660.53636289=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757=660.66553757
SADE,CHI,7,4,617.49609594=617.49609594=617.49609594=639.46438168=639.46438168=639.46438168=639.46438168=639.46438168=639.46438168=641.90096378=641.90096378=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=656.97986718=657.18935315=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=658.84894314=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.33788804=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725
SADE,CHI,8,4,602.95115235=602.95115235=628.32961252=638.76951526=638.76951526=638.76951526=638.76951526=638.76951526=638.76951526=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=648.06163992=651.15017239=651.15017239=651.15017239=652.59260379=652.59260379=652.59260379=652.59260379=652.59260379=652.59260379=652.73452832=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=658.37161722=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=659.94371708=660.27202036=660.27202036=660.27202036=660.27202036=660.27202036=660.27202036=660.27202036=660.27202036=660.27202036=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203=660.50221203
SADE,CHI,9,4,630.62074096=630.62074096=630.62074096=638.36089577=638.36089577=644.66547304=645.91122186=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=653.54391159=656.34540539=657.49561478=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.51796847=658.62135346=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=659.75530883=660.07768948=660.07768948=660.07768948=660.07768948=660.07768948=660.07768948=660.07768948=660.35974336=660.35974336=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999
SADE,CHI,10,4,623.5646454=636.69468754=636.69468754=636.69468754=636.69468754=636.69468754=638.76778857=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=652.88778209=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=656.45047541=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=659.38674138=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.30285679=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.63973725=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999=660.86416999
SADE,RTS,1,4,0.34837169=0.34837169=0.34894031=0.36583603=0.36583603=0.37913117=0.37961161=0.37961161=0.37961161=0.38362059=0.39147602=0.39147602=0.39147602=0.39149155=0.39149155=0.39149155=0.40314372=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.40538044=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.41194979=0.42689657=0.42689657=0.42689657=0.42689657=0.42689657=0.42689657=0.42689657=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816=0.43536816
SADE,RTS,2,4,0.36309003=0.36315706=0.36315706=0.36315706=0.37188165=0.37188165=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40055236=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40170114=0.40249695=0.40249695=0.40249695=0.40249695=0.40249695=0.40249695=0.40249695=0.40249695=0.40392536=0.40392536=0.40392536=0.40392536=0.40392536=0.40392536=0.40392536=0.40392536=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40420982=0.40550711=0.40550711=0.40550711=0.40877676=0.40877676=0.40877676=0.40877676=0.40877676=0.40877676=0.40877676
