optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,4,405151.15083199996,4.7886560000000005,0.678857,0.388593,0.486505,0.20687700000000003,0.4215050000000001,0.349692,0.19631400000000002,0.25145799999999996,0.459265
SADE,CHI,4,405181.09469799994,4.7861400000000005,0.6781499999999999,0.376251,0.48648800000000003,0.208522,0.42148,0.34908,0.19607100000000002,0.25110199999999994,0.459124
SADE,RTS,4,405604.111014,39.4386,inf,0.105176,-0.11106200000000004,-0.098697,0.662503,0.3712730000000001,0.533817,0.28385499999999997,0.6883710000000001
SADE,ARS,4,405950.732242,8.972399,1.1697250000000001,0.213852,0.31544099999999997,-0.347214,0.563319,0.6555920000000001,0.37317999999999996,0.47561400000000004,0.6088250000000001
SSO,MSEI,4,405969.068911,4.78557,0.6776099999999999,0.38008,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
SSO,CHI,4,405985.8271730001,4.7865459999999995,0.678899,0.385333,0.4861210000000001,0.20816099999999998,0.42132800000000004,0.34774000000000005,0.19528,0.2501049999999999,0.459004
SSO,RTS,4,406226.946979,78.49554699999999,inf,0.042161000000000004,-0.73985,-0.023501,0.741344,0.115761,0.871945,0.08872100000000001,0.76563
SSO,ARS,4,406518.15829000005,9.210130000000001,1.136566,0.19664299999999996,0.31165500000000007,-0.29474100000000003,0.569346,0.639799,0.37373,0.471709,0.6082810000000001
AO,MSEI,4,406535.608952,4.990543,0.733859,0.31355500000000003,0.458819,0.17157599999999998,0.41840399999999994,0.316388,0.17537599999999998,0.225658,0.4592320000000001
AO,CHI,4,406551.26409599994,4.910577,0.714598,0.31937099999999996,0.46986800000000006,0.18083400000000002,0.419901,0.335204,0.18638899999999997,0.239566,0.459921
AO,RTS,4,406790.931323,95.65702999999999,inf,0.0,-1.0,0.0,0.78158,0.0,1.0,0.0,0.80543
AO,ARS,4,407083.958967,9.236291,1.160279,0.14805400000000002,0.29733899999999996,-0.21705099999999997,0.524176,0.42884700000000003,0.325564,0.337521,0.5591809999999999
M-EO,MSEI,4,407107.105541,4.806753,0.6818390000000001,0.382654,0.483988,0.206963,0.422147,0.34957,0.196374,0.251474,0.45987
M-EO,CHI,4,407134.505019,4.785604,0.6776909999999999,0.37614099999999995,0.48666200000000004,0.208899,0.42166899999999996,0.350105,0.19670200000000002,0.251882,0.45926100000000003
M-EO,RTS,4,407530.72185599996,95.65702999999999,inf,0.0,-1.0,0.0,0.78158,0.0,1.0,0.0,0.80543
M-EO,ARS,4,408010.657959,10.337523000000001,1.13866,0.17083900000000002,0.29536,-0.258972,0.581941,0.608444,0.371453,0.46054000000000006,0.614387
GSKA,MSEI,4,408041.25532999996,4.802027000000001,0.681039,0.36365499999999995,0.4847429999999999,0.204779,0.42063100000000003,0.34467800000000004,0.193374,0.24775200000000003,0.45846299999999995
GSKA,CHI,4,408073.92749200005,4.800962,0.682127,0.362092,0.4839510000000001,0.204811,0.42041000000000006,0.341541,0.191594,0.24547999999999998,0.458249
GSKA,RTS,4,408330.11026700004,70.32681699999999,inf,0.049053,-0.613833,-0.03293,0.724409,0.155107,0.802805,0.123636,0.7459900000000002
GSKA,ARS,4,408635.88404800004,8.955506,1.163819,0.169421,0.31489500000000004,-0.32238700000000003,0.55848,0.620509,0.354764,0.451424,0.6023609999999999
IQSA,MSEI,4,408670.70832599996,4.78557,0.6776099999999999,0.38008,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
