optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,4,9.499817061496243,0.0034854975732789245,0.0018352477882957344,0.02577358124126332,0.0006690831205629194,0.0023286049710311784,0.00045014195291905555,0.0031764193677787647,0.0018800898323691256,0.002361312252870324,0.0003795684684246353
SADE,CHI,4,7.74038567015781,0.0007814516406450852,0.0011465019261504299,0.01706136926249214,0.0003744269695889467,0.0010474710285041588,0.00038551552786136536,0.0021160917854489325,0.0013104999046165548,0.0016198545888100155,0.0002734227496021463
SADE,RTS,4,232.1749429288538,40.496623285337705,nan,0.09098849917556737,0.6208898726254833,0.12934570989320746,0.10193829386774465,0.3204550704527686,0.338589133055586,0.24389312332568042,0.09957426725258334
SADE,ARS,4,5.969304964871393,0.25470376136689526,0.048856569727678954,0.07354015710254273,0.009903738295321733,0.021165452038640703,0.0038709672922640262,0.024474140911037785,0.013158700543746711,0.01702019597745899,0.0034728830482276033
SSO,MSEI,4,5.040652293542815,0.0,1.1702778228589004e-16,0.01956335860735576,0.0,2.925694557147251e-17,0.0,0.0,0.0,5.851389114294502e-17,5.851389114294502e-17
SSO,CHI,4,5.113613406297002,0.0029163378862310007,0.0030701047756278963,0.02626437470964975,0.0014091167446311876,0.001925226970746276,0.0008516493801246406,0.005882669462072465,0.003532150745493304,0.00441771496993134,0.0006423083371714945
SSO,RTS,4,156.19780735736424,36.18013715336391,nan,0.08944880776175834,0.5484674633112807,0.05069138661219149,0.08489976772641962,0.24430739409604452,0.27023166445148916,0.18745589884023386,0.08391520707105345
SSO,ARS,4,5.128378793980649,0.6043547523874809,0.10210209054340336,0.06077976381987677,0.011931910762507589,0.09788712030247447,0.012188520282079646,0.052653175582189606,0.027050017046616102,0.034970174101177504,0.009889785358866218
AO,MSEI,4,5.480157985223971,0.07074936404111494,0.03168317690650495,0.03434807652709407,0.010676191008240925,0.014313786827158401,0.00558346009806344,0.01895225920276759,0.011752289800526342,0.014512589783433628,0.005102774408757129
AO,CHI,4,3.834046469837942,0.09730618971404983,0.028809065625636357,0.045213691006645816,0.012567057288358684,0.020258726075995555,0.005697204870226568,0.03190328830143445,0.0180430315573015,0.02304152203691799,0.005980502487249724
AO,RTS,4,156.47582875273358,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,ARS,4,5.824154533981232,2.2955058111131943,0.2672034883109791,0.02065000629539856,0.0392250624105445,0.22568057837227473,0.02201691935257469,0.0724892738502279,0.20548060715200248,0.041909858678411745,0.015146980227094759
M-EO,MSEI,4,8.480763683923488,0.047000394809216646,0.014365544000992244,0.038169502427403426,0.006469995363213192,0.007984696543318907,0.0010864012968409761,0.006052079532414191,0.0041456676181285896,0.004965033736038454,0.0013121314297313586
M-EO,CHI,4,8.060963772158184,0.00010751744044586754,0.0002561444904736316,0.01702131634157595,3.794733192200584e-05,0.0005091267032871091,6.640783086353217e-05,0.00014230249470757896,3.7947331922023396e-05,6.957010852372125e-05,2.8460498941526324e-05
M-EO,RTS,4,256.65317269339454,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M-EO,ARS,4,8.784872255618392,2.266034635407804,0.11859798227625967,0.04315223322404325,0.020490778413715757,0.11959975007406068,0.01747320135394645,0.08131579034849258,0.03060466741818603,0.04589191795222045,0.007817018542186593
GSKA,MSEI,4,9.874502951808141,0.0161850809561014,0.005491434643555755,0.027137003539652475,0.002400861188083242,0.004691222181431566,0.001595622135720107,0.008994096582388537,0.005396114239792271,0.006750235880652204,0.001338880544003516
GSKA,CHI,4,9.90619039316088,0.00801938179939351,0.005600638951643534,0.017705505609524073,0.0016635734629605794,0.005462474917308292,0.0007541735727124028,0.0052538249558456585,0.0032121097255369264,0.00398298324821428,0.000499898878663366
GSKA,RTS,4,160.22947746230057,40.78642248820612,nan,0.07942999574048416,0.6218554973098207,0.05425890280252019,0.09212145973297067,0.24981332003673817,0.3175151645809833,0.199076838722026,0.09572886027154447
GSKA,ARS,4,9.894919693099098,0.4819191620593644,0.045964141204494074,0.03876839504602227,0.010861405935185791,0.08931386990085395,0.005218347971873421,0.026426618924443934,0.014072507634075426,0.018310602999962126,0.006145599057681674
IQSA,MSEI,4,11.311820401322588,0.0,1.1702778228589004e-16,0.01956335860735576,0.0,2.925694557147251e-17,0.0,0.0,0.0,5.851389114294502e-17,5.851389114294502e-17
IQSA,CHI,4,11.196518852513156,0.0,1.1702778228589004e-16,0.02134537420613658,0.0,2.925694557147251e-17,0.0,0.0,0.0,5.851389114294502e-17,5.851389114294502e-17
IQSA,RTS,4,311.0520640241632,1.1210448614355766,0.11932366024109944,0.03812276515854186,0.031238587053692278,0.14738588150761855,0.020633799160062062,0.052438226143826705,0.016119062731230177,0.02375944481206953,0.008579607605634807
IQSA,ARS,4,11.136039188995612,0.4967192161193512,0.08039550095206406,0.06801694115765898,0.015024810185526831,0.10146263247017485,0.006550662392291161,0.02116713723886365,0.014271052324353823,0.016693576808661074,0.004168566100391511
SOA,MSEI,4,4.2498618715346765,0.1525716180683682,0.03550517577293015,0.04714773042729039,0.015768251365040804,0.024887677026548254,0.005204698731808489,0.03228725316075474,0.019653723565777555,0.02445453970579332,0.004722923882511766
SOA,CHI,4,2.9694827909657837,0.10389046726133144,0.03483439393919623,0.03410294024469639,0.013888663802620542,0.027138831875295512,0.005691664860907475,0.0312983173846632,0.01796807242490598,0.02279000560674692,0.006001056943942832
SOA,RTS,4,155.48137493963702,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOA,ARS,4,4.895101313601411,1.1876655337860629,0.1583654292240997,0.03529809817036103,0.036312400147118395,0.12814774669194237,0.03422104251934928,0.06468373150268243,0.048090536618156196,0.055383622218125095,0.0271418556640641
AAEO,MSEI,4,10.151159481761109,0.0027842575311921125,0.0007434334760644734,0.02200183449422143,0.0003430840518978792,0.0005313462984616414,0.00023579887851961665,0.0017016465881936446,0.0010083214875337262,0.001264041138571042,0.00017158088471621447
AAEO,CHI,4,10.26008777256109,0.0,1.1702778228589004e-16,0.02134537420613658,0.0,2.925694557147251e-17,0.0,0.0,0.0,5.851389114294502e-17,5.851389114294502e-17
AAEO,RTS,4,309.7776181665209,2.4111736091808074,0.2171817426949144,0.044740433626766635,0.02910946636787116,0.1360323043373644,0.020110460959411165,0.06965956079390681,0.023453199355311843,0.035117601537943584,0.012462236512315476
AAEO,ARS,4,10.297087965033233,0.6748692546963776,0.2979725477679669,0.02816869990689035,0.028498531736058107,0.2281555873034403,0.024589615242572988,0.0757232381475829,0.04788995906125719,0.05803446079701266,0.020817660344578142
RUN,MSEI,4,12.010832561987892,0.0,1.1702778228589004e-16,0.02091411006952007,0.0,2.925694557147251e-17,0.0,0.0,0.0,5.851389114294502e-17,5.851389114294502e-17
RUN,CHI,4,12.033338264434052,0.0006008327554319962,0.0014925950555994582,0.020596877433242174,0.0006451046426743626,0.0008664640788861335,0.000442718872423577,0.0031812513261293765,0.0019100157067417065,0.002387519633427118,0.0003352014319778499
RUN,RTS,4,248.9529763578539,1.4979556132593925e-14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUN,ARS,4,11.993655774446955,2.490965298452479,0.11809204753072922,0.07398414626721653,0.033544425203336274,0.11782251848531429,0.02286325008489485,0.0835750780835212,0.03430905434429809,0.04822208586898284,0.013111718295733262
INFO,MSEI,4,6.964356066706895,0.001326516323139577,0.002144948587832423,0.0229920436721537,0.0008424197950613113,0.0015916759162034856,0.0006652017237901132,0.004200709067129802,0.002555461254298768,0.003180276892207822,0.0004883350398149976
INFO,CHI,4,7.070069143946634,4.7434164902696004e-05,0.0007304861394988714,0.012931080387964509,0.0003067409330363411,0.0004047715405015536,0.00022452171387195129,0.0016728448822290606,0.0010024420182733781,0.0012522619534266666,0.00017076299364908774
INFO,RTS,4,157.4939427841443,41.787860335815516,nan,0.08218586472813381,0.6228509017449075,0.12632697270267432,0.10771238421009084,0.27506201083472875,0.32104035201720876,0.20773453785487328,0.10100408232123864
INFO,ARS,4,7.0662557610785655,0.890937143804208,0.07455427287851747,0.050113421533335534,0.023225881181704742,0.1160361149001082,0.020020587431719156,0.055383562754063885,0.029658618927162924,0.03726683130553972,0.015737756052104628
