optimizer,obj,trial,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SSO,CHI,4,3,324609.16032,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
SSO,CHI,5,3,324612.82637,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
SSO,CHI,6,3,324616.74011,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
SSO,CHI,7,3,324620.58063,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
SSO,CHI,8,3,324624.24258,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
SSO,CHI,9,3,324627.94783,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
SSO,CHI,10,3,324631.65139,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
SSO,NMIS,1,3,324635.33224,41.3827,1.80593,0.10216,0.20804,-0.65091,0.53506,0.18913,0.316,0.23663,0.55017
SSO,NMIS,2,3,324640.23443,47.50231,0.55613,0.0295,0.32578,-0.05863,0.5674,0.0183,0.22304,0.03382,0.6496
SSO,NMIS,3,3,324645.10243,42.58911,1.51669,0.03298,0.1875,-0.32953,0.75202,0.52694,1.0,0.69019,0.77814
SSO,NMIS,4,3,324650.02653,48.40902,1.12976,0.13814,-0.01107,-0.13705,0.55353,0.0576,0.29847,0.09656,0.62285
SSO,NMIS,5,3,324654.8891,19.78565,0.699,0.30608,0.49863,0.23806,0.62185,0.30666,0.67746,0.4222,0.63474
SSO,NMIS,6,3,324659.88448,32.69847,1.13531,0.08448,0.30509,-0.23358,0.63402,0.30249,0.52555,0.38398,0.64761
SSO,NMIS,7,3,324664.85834,17.07984,0.50797,0.20426,0.60784,0.41003,0.73948,0.5036,0.88763,0.64261,0.76602
SSO,NMIS,8,3,324669.75748,48.1468,0.6115,0.04313,0.34573,-0.27115,0.56858,0.01138,0.15766,0.02123,0.65179
SSO,NMIS,9,3,324674.62717,46.50082,0.51916,0.06618,0.34281,-0.0037,0.56552,0.02245,0.23333,0.04096,0.64618
SSO,NMIS,10,3,324679.49884,13.83015,0.4795,0.29475,0.64539,0.49063,0.76707,0.54964,0.97577,0.70318,0.79153
SSO,ARS,1,3,324684.43082,6.78451,0.87398,0.11101,0.48481,0.40653,0.99733,0.99208,0.99209,0.99208,0.99733
SSO,ARS,2,3,324688.16169,6.7984,0.88024,0.11401,0.4842,0.40532,0.98286,0.95811,0.95812,0.95811,0.98286
SSO,ARS,3,3,324691.87982,6.81279,0.89179,0.14296,0.48345,0.40438,0.9894,0.97503,0.97511,0.97507,0.9894
SSO,ARS,4,3,324695.58061,6.78451,0.87398,0.11101,0.48481,0.40653,0.99733,0.99208,0.99209,0.99208,0.99733
SSO,ARS,5,3,324699.27651,6.80425,0.87909,0.13391,0.48415,0.40477,1.0,1.0,1.0,1.0,1.0
SSO,ARS,6,3,324702.9445,6.80425,0.87909,0.11095,0.48415,0.40477,1.0,1.0,1.0,1.0,1.0
SSO,ARS,7,3,324706.607,6.80425,0.87909,0.11095,0.48415,0.40477,1.0,1.0,1.0,1.0,1.0
SSO,ARS,8,3,324710.26211,6.80425,0.87909,0.13391,0.48415,0.40477,1.0,1.0,1.0,1.0,1.0
SSO,ARS,9,3,324713.94054,6.80425,0.87909,0.13391,0.48415,0.40477,1.0,1.0,1.0,1.0,1.0
SSO,ARS,10,3,324717.62564,6.77033,0.86562,0.1113,0.4855,0.40798,0.99203,0.9786,0.97864,0.97862,0.99203
AO,MSEI,1,3,324721.34274,5.94392,0.74326,0.14117,0.50206,0.48406,0.85069,0.77299,0.77674,0.77486,0.8507
AO,MSEI,2,3,324725.49107,5.66901,0.73888,0.14358,0.50435,0.50343,0.77248,0.65837,0.65886,0.65861,0.77248
AO,MSEI,3,3,324729.52049,6.56524,0.68255,0.13336,0.45536,0.49782,0.72257,0.59674,0.67148,0.63191,0.72656
AO,MSEI,4,3,324733.45983,5.67379,0.7369,0.14442,0.50473,0.5033,0.78085,0.66976,0.67069,0.67022,0.78085
AO,MSEI,5,3,324737.52483,5.91908,0.73078,0.16609,0.49413,0.49392,0.78529,0.67677,0.68742,0.68205,0.7854
AO,MSEI,6,3,324741.41191,5.75836,0.72626,0.13721,0.50798,0.49636,0.82574,0.73608,0.73608,0.73608,0.82574
AO,MSEI,7,3,324745.46594,5.54994,0.72546,0.16184,0.50791,0.5138,0.74566,0.63631,0.63643,0.63637,0.74566
AO,MSEI,8,3,324749.53318,5.5558,0.72539,0.1643,0.50792,0.51418,0.75463,0.64593,0.64714,0.64653,0.75463
AO,MSEI,9,3,324753.40169,6.01004,0.75688,0.12057,0.49787,0.47786,0.84015,0.74229,0.74582,0.74405,0.84016
AO,MSEI,10,3,324757.21077,5.95134,0.73842,0.16664,0.49301,0.48833,0.78555,0.67407,0.68317,0.67859,0.78564
AO,CHI,1,3,324761.07168,13.76412,0.47847,0.33119,0.64575,0.49228,0.75768,0.52384,0.95729,0.67714,0.78191
AO,CHI,2,3,324763.63673,13.76412,0.47847,0.32522,0.64575,0.49228,0.75768,0.52384,0.92751,0.66954,0.78191
AO,CHI,3,3,324766.13711,13.76412,0.47847,0.33119,0.64575,0.49228,0.75768,0.52384,0.95729,0.67714,0.78191
AO,CHI,4,3,324768.70587,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
AO,CHI,5,3,324771.26544,13.76412,0.47847,0.33119,0.64575,0.49228,0.75768,0.52384,0.95729,0.67714,0.78191
AO,CHI,6,3,324773.82306,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
AO,CHI,7,3,324776.36934,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
AO,CHI,8,3,324778.95585,13.93917,0.47067,0.3432,0.64639,0.50092,0.76629,0.5571,1.0,0.71556,0.79199
AO,CHI,9,3,324781.51427,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
AO,CHI,10,3,324784.08631,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
AO,NMIS,1,3,324786.64392,102.88216,inf,0.0,-1.0,-0.0,0.57696,0.0,1.0,0.0,0.66644
AO,NMIS,2,3,324791.16508,9.70873,1.14688,0.15314,0.3892,0.21176,0.85596,0.78943,0.7996,0.79448,0.85604
AO,NMIS,3,3,324795.77447,102.88216,inf,0.0,-1.0,-0.0,0.57696,0.0,1.0,0.0,0.66644
AO,NMIS,4,3,324800.31508,23.36548,0.78064,0.16015,0.44373,0.13541,0.6509,0.34613,0.57463,0.43203,0.66495
AO,NMIS,5,3,324804.99359,6.26103,0.78181,0.12986,0.49587,0.45488,0.92009,0.86042,0.86163,0.86102,0.92009
AO,NMIS,6,3,324809.61518,6.79715,0.86555,0.08012,0.48448,0.40577,0.98939,0.97321,0.97328,0.97324,0.98939
AO,NMIS,7,3,324814.30411,7.64307,0.97164,0.12924,0.45449,0.33911,0.90771,0.82811,0.82925,0.82868,0.90771
AO,NMIS,8,3,324819.06213,10.87728,1.21997,0.06505,0.36326,0.14696,0.8349,0.76394,0.78009,0.77193,0.83509
AO,NMIS,9,3,324823.68851,102.88216,inf,0.0,-1.0,-0.0,0.57696,0.0,1.0,0.0,0.66644
AO,NMIS,10,3,324828.26187,102.88216,inf,0.0,-1.0,-0.0,0.57696,0.0,1.0,0.0,0.66644
AO,ARS,1,3,324832.87187,6.78387,0.87199,0.111,0.4849,0.40663,0.996,0.98886,0.98887,0.98886,0.996
AO,ARS,2,3,324836.90099,6.67248,0.86592,0.12057,0.48616,0.41679,0.96592,0.92296,0.92309,0.92302,0.96592
AO,ARS,3,3,324840.93576,6.86313,0.87892,0.07152,0.48178,0.40033,0.98412,0.96057,0.9607,0.96063,0.98412
AO,ARS,4,3,324844.94302,6.38501,0.785,0.13235,0.49445,0.4425,0.91256,0.82628,0.82647,0.82637,0.91256
AO,ARS,5,3,324848.96531,7.25084,0.93512,0.13965,0.46741,0.37069,0.92833,0.86198,0.86287,0.86242,0.92833
AO,ARS,6,3,324852.96669,6.10301,0.77487,0.13763,0.49047,0.46726,0.81431,0.69387,0.69512,0.69449,0.81431
AO,ARS,7,3,324857.00067,6.41017,0.80405,0.12586,0.49302,0.44177,0.94508,0.89811,0.89903,0.89857,0.94508
AO,ARS,8,3,324861.02896,6.78451,0.87398,0.11101,0.48481,0.40653,0.99733,0.99208,0.99209,0.99208,0.99733
AO,ARS,9,3,324865.05177,6.77565,0.88279,0.11592,0.4844,0.40749,0.98937,0.97148,0.97152,0.9715,0.98937
AO,ARS,10,3,324869.07293,7.73955,0.98275,0.13889,0.45381,0.33804,0.92426,0.86736,0.86988,0.86862,0.92426
M-EO,MSEI,1,3,324873.08917,5.52004,0.72832,0.15263,0.50657,0.51689,0.73005,0.6194,0.61957,0.61948,0.73005
M-EO,MSEI,2,3,324879.62243,5.57456,0.72578,0.15039,0.50917,0.51195,0.77074,0.66109,0.66133,0.66121,0.77074
M-EO,MSEI,3,3,324886.19415,5.51188,0.72802,0.15562,0.50761,0.51723,0.72979,0.62354,0.6236,0.62357,0.72979
M-EO,MSEI,4,3,324892.74393,5.52437,0.72508,0.16806,0.50868,0.51809,0.73057,0.62106,0.62294,0.622,0.73057
M-EO,MSEI,5,3,324899.27903,5.5178,0.72954,0.14812,0.50702,0.51751,0.71946,0.61326,0.61424,0.61375,0.71946
M-EO,MSEI,6,3,324905.8396,5.51557,0.7262,0.15355,0.50798,0.51694,0.73576,0.62949,0.62957,0.62953,0.73576
M-EO,MSEI,7,3,324912.38014,5.50903,0.72696,0.15608,0.50832,0.51767,0.73111,0.62728,0.62749,0.62738,0.73111
M-EO,MSEI,8,3,324918.91804,5.52282,0.7219,0.15789,0.51013,0.51852,0.73805,0.63182,0.63414,0.63298,0.73805
M-EO,MSEI,9,3,324925.46152,5.5155,0.72407,0.14681,0.50954,0.51769,0.73705,0.63317,0.63411,0.63364,0.73705
M-EO,MSEI,10,3,324932.05345,5.61521,0.72548,0.15817,0.51035,0.50899,0.78687,0.68047,0.68117,0.68082,0.78687
M-EO,CHI,1,3,324938.61687,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
M-EO,CHI,2,3,324944.73861,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
M-EO,CHI,3,3,324950.84941,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
M-EO,CHI,4,3,324956.574,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
M-EO,CHI,5,3,324962.72325,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
M-EO,CHI,6,3,324968.78345,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
M-EO,CHI,7,3,324974.96438,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
M-EO,CHI,8,3,324981.23555,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.92756,0.6722,0.78319
M-EO,CHI,9,3,324986.99984,13.76372,0.47906,0.32309,0.64567,0.49155,0.75899,0.52709,0.96221,0.68109,0.78319
M-EO,CHI,10,3,324993.18486,13.76372,0.47906,0.32995,0.64567,0.49155,0.75899,0.52709,0.9169,0.66938,0.78319
M-EO,NMIS,1,3,324999.51496,50.88848,0.40228,0.57467,0.50129,-0.04918,0.5762,0.00133,0.14436,0.00264,0.66511
M-EO,NMIS,2,3,325007.57315,14.26722,0.46899,0.41787,0.63874,0.49582,0.73082,0.47606,0.83432,0.60622,0.75645
