optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,324359.047147,5.5167459999999995,0.727445,0.16292700000000002,0.507933,0.5174109999999998,0.7299300000000001,0.6220230000000001,0.622708,0.6223620000000001,0.729931
SADE,CHI,3,324427.784096,13.763720000000001,0.47905999999999993,0.32926400000000006,0.64567,0.49155,0.75899,0.5270900000000001,0.9291600000000001,0.672568,0.78319
SADE,NMIS,3,324487.090945,12.844313,0.8629960000000001,0.158352,0.461597,0.37641800000000003,0.9022560000000001,0.797015,0.973513,0.8258210000000001,0.916211
SADE,ARS,3,324536.43779800006,6.804249999999999,0.87909,0.127022,0.48414999999999997,0.40476999999999996,1.0,1.0,1.0,1.0,1.0
SSO,MSEI,3,324576.718445,5.5191870000000005,0.726283,0.155316,0.5083899999999998,0.517266,0.7340420000000001,0.6281410000000001,0.628895,0.6285160000000001,0.734043
SSO,CHI,3,324614.80009599996,13.763720000000001,0.47905999999999993,0.32514800000000005,0.64567,0.49155,0.75899,0.5270900000000001,0.9334239999999999,0.673696,0.78319
SSO,NMIS,3,324657.421104,35.792487,0.8960950000000001,0.130166,0.345574,-0.05458300000000001,0.630453,0.24881900000000004,0.5294909999999999,0.327136,0.6738630000000001
SSO,ARS,3,324701.070924,6.797179,0.878106,0.12139199999999999,0.484352,0.405459,0.995895,0.9895900000000001,0.9896050000000001,0.9895959999999999,0.995895
AO,MSEI,3,324739.4362450001,5.859652,0.730478,0.147918,0.497532,0.4973059999999999,0.7863610000000001,0.680931,0.6913830000000001,0.685927,0.786782
AO,CHI,3,324772.55656600004,13.781424999999999,0.477985,0.329116,0.645774,0.49277899999999997,0.759196,0.528791,0.9530470000000001,0.680137,0.783558
AO,NMIS,3,324807.382394,47.618138,inf,0.071756,-0.136897,0.16938899999999998,0.746679,0.456124,0.8818480000000001,0.46613800000000005,0.7839029999999999
AO,ARS,3,324850.9737969999,6.776822,0.8655390000000001,0.12043999999999999,0.48212099999999997,0.40980300000000003,0.9457280000000001,0.8983549999999999,0.8989640000000001,0.8986560000000001,0.9457280000000001
M-EO,MSEI,3,324902.558146,5.532678000000001,0.726135,0.15473199999999998,0.5085370000000001,0.516148,0.740945,0.6340579999999999,0.634816,0.6344359999999999,0.740945
M-EO,CHI,3,324965.867022,13.763720000000001,0.47905999999999993,0.32652000000000003,0.64567,0.49155,0.75899,0.5270900000000001,0.9326250000000001,0.6734570000000001,0.78319
