optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
SADE,MSEI,3,20.707873364647323,0.004698099379299939,0.0025469120736906214,0.00592709231692348,0.0010149882320062372,0.0006548358572955591,0.008641550786751174,0.010493127962835696,0.010280974661966652,0.01038458558526907,0.008642216086681054
SADE,CHI,3,20.71882971558909,1.8724445165742407e-15,5.851389114294502e-17,0.0021693224748755187,0.0,0.0,0.0,1.1702778228589004e-16,0.018085669587948463,0.004672281859838698,0.0
SADE,NMIS,3,16.782221409728496,13.884735767075735,0.2876110457313256,0.06181710349445729,0.18556170175083725,0.15379238037764492,0.15991809655084208,0.3453316258403733,0.06426930597104655,0.3215695127703081,0.13427933682770737
SADE,ARS,3,12.648793843765365,9.362222582871203e-16,0.0,0.01109073366975032,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
SSO,MSEI,3,11.66181543860755,0.01576864050364927,0.003835613959256646,0.005174721033812137,0.0014959278057446726,0.0012466238851839687,0.01116865832984826,0.011845648474346097,0.012253589270087349,0.012041871578418012,0.011168805815006963
SSO,CHI,3,11.397075659098446,1.8724445165742407e-15,5.851389114294502e-17,0.0033136948159620005,0.0,0.0,0.0,1.1702778228589004e-16,0.015531386287128378,0.003994947364414747,0.0
SSO,NMIS,3,14.881689649958275,13.901790639062014,0.4745114900669483,0.1041936851573389,0.19867214249724205,0.3525008400005752,0.08972400757012834,0.22107584799239277,0.33158684468108135,0.28045115111191826,0.07829892918949928
SSO,ARS,3,11.153988863873252,0.013068474747353495,0.00655400674736032,0.013018211858776921,0.0005555937764630203,0.0011646024595924895,0.00591991037845077,0.014445317580447994,0.014430954576880916,0.014439152175787721,0.00591991037845077
AO,MSEI,3,12.077122694238023,0.2997975490893814,0.019440507995191668,0.01596533174656192,0.015826093643094622,0.011911765612200403,0.041552857757051746,0.05404072938277406,0.04617543287410644,0.04920516256789863,0.040888543029938246
AO,CHI,3,7.741934211840147,0.05542629966400862,0.002586895393667436,0.006117111155511965,0.00022006059771497566,0.002883363969008744,0.002576173734652054,0.01007701504525138,0.023848610977487875,0.013230709269641504,0.0030302064469456607
AO,NMIS,3,14.042144677575937,47.80332775148372,nan,0.06817295068019605,0.7438706564547659,0.177766942774334,0.1696493252074211,0.4241783487900133,0.14097952245312478,0.42375832291531457,0.13049643537490035
AO,ARS,3,12.174925045653726,0.4609118603570294,0.06468546847803007,0.020460801005282706,0.012449907139323486,0.03687325289269837,0.05588790304409951,0.09194909222559575,0.09151182561104695,0.09173008269434356,0.05588790304409951
M-EO,MSEI,3,19.829110346677545,0.034468120472240585,0.002222957239554752,0.006084398628185586,0.0012753565950135008,0.003111908310560132,0.020966619104344553,0.020774979502597195,0.02070019334316578,0.020734428266908033,0.020966619104344553
M-EO,CHI,3,18.351724731193972,1.8724445165742407e-15,5.851389114294502e-17,0.003615537458125864,0.0,0.0,0.0,1.1702778228589004e-16,0.020852666362948493,0.005385761165641612,0.0
