optimizer,obj,trial,n_clusters,fitness
SADE,MSEI,1,3,0.0131=0.0131=0.0131=0.0131=0.0113=0.0113=0.0113=0.0113=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,2,3,0.0114=0.0114=0.0114=0.0114=0.0114=0.0113=0.0113=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,3,3,0.0127=0.0127=0.0121=0.0114=0.0114=0.0114=0.0114=0.0114=0.0113=0.0113=0.0113=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,4,3,0.0116=0.0116=0.0116=0.0116=0.0116=0.0116=0.0116=0.0116=0.0116=0.0114=0.0114=0.0114=0.0113=0.0113=0.0113=0.0113=0.0113=0.0113=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,5,3,0.0129=0.0129=0.012=0.0119=0.0114=0.0114=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,6,3,0.0116=0.0116=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,7,3,0.0122=0.0118=0.0118=0.0118=0.0118=0.0118=0.0118=0.0114=0.0114=0.0114=0.0114=0.0114=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,8,3,0.0142=0.0142=0.0126=0.0113=0.0113=0.0113=0.0113=0.0113=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,9,3,0.0123=0.0123=0.0119=0.0119=0.0113=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
SADE,MSEI,10,3,0.0113=0.0113=0.0113=0.0113=0.0113=0.0112=0.0112=0.0112=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.0111=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011=0.011
